group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,i64,16,,,985000.0,ns,363553
benchmark,i64,16,,,1969400.0,ns,727106
benchmark,i64,16,,,2954000.0,ns,1090659
benchmark,i64,16,,,3938700.0,ns,1454212
benchmark,i64,16,,,4991000.0,ns,1817765
benchmark,i64,16,,,5936000.0,ns,2181318
benchmark,i64,16,,,6983700.0,ns,2544871
benchmark,i64,16,,,7877100.0,ns,2908424
benchmark,i64,16,,,8950700.0,ns,3271977
benchmark,i64,16,,,9846200.0,ns,3635530
benchmark,i64,16,,,10914000.0,ns,3999083
benchmark,i64,16,,,11870100.0,ns,4362636
benchmark,i64,16,,,12851600.0,ns,4726189
benchmark,i64,16,,,13852900.0,ns,5089742
benchmark,i64,16,,,14769400.0,ns,5453295
benchmark,i64,16,,,15818200.0,ns,5816848
benchmark,i64,16,,,17212000.0,ns,6180401
benchmark,i64,16,,,17799700.0,ns,6543954
benchmark,i64,16,,,18778600.0,ns,6907507
benchmark,i64,16,,,19759300.0,ns,7271060
benchmark,i64,16,,,20837900.0,ns,7634613
benchmark,i64,16,,,21734400.0,ns,7998166
benchmark,i64,16,,,22719600.0,ns,8361719
benchmark,i64,16,,,23849700.0,ns,8725272
benchmark,i64,16,,,24687600.0,ns,9088825
benchmark,i64,16,,,25819800.0,ns,9452378
benchmark,i64,16,,,26722200.0,ns,9815931
benchmark,i64,16,,,27724100.0,ns,10179484
benchmark,i64,16,,,28703400.0,ns,10543037
benchmark,i64,16,,,29675400.0,ns,10906590
benchmark,i64,16,,,30676400.0,ns,11270143
benchmark,i64,16,,,31663300.0,ns,11633696
benchmark,i64,16,,,32650700.0,ns,11997249
benchmark,i64,16,,,33686800.0,ns,12360802
benchmark,i64,16,,,34563700.0,ns,12724355
benchmark,i64,16,,,35558500.0,ns,13087908
benchmark,i64,16,,,36578400.0,ns,13451461
benchmark,i64,16,,,37608900.0,ns,13815014
benchmark,i64,16,,,38538700.0,ns,14178567
benchmark,i64,16,,,39571100.0,ns,14542120
benchmark,i64,16,,,40562500.0,ns,14905673
benchmark,i64,16,,,41593200.0,ns,15269226
benchmark,i64,16,,,42645800.0,ns,15632779
benchmark,i64,16,,,43557400.0,ns,15996332
benchmark,i64,16,,,44452100.0,ns,16359885
benchmark,i64,16,,,45509500.0,ns,16723438
benchmark,i64,16,,,46504400.0,ns,17086991
benchmark,i64,16,,,47756000.0,ns,17450544
benchmark,i64,16,,,48453700.0,ns,17814097
benchmark,i64,16,,,49532300.0,ns,18177650
benchmark,i64,16,,,50493400.0,ns,18541203
benchmark,i64,16,,,51414200.0,ns,18904756
benchmark,i64,16,,,52480600.0,ns,19268309
benchmark,i64,16,,,53392400.0,ns,19631862
benchmark,i64,16,,,54364000.0,ns,19995415
benchmark,i64,16,,,55429300.0,ns,20358968
benchmark,i64,16,,,56410500.0,ns,20722521
benchmark,i64,16,,,57346700.0,ns,21086074
benchmark,i64,16,,,58394800.0,ns,21449627
benchmark,i64,16,,,59346800.0,ns,21813180
benchmark,i64,16,,,60340600.0,ns,22176733
benchmark,i64,16,,,61299100.0,ns,22540286
benchmark,i64,16,,,62285400.0,ns,22903839
benchmark,i64,16,,,63252800.0,ns,23267392
benchmark,i64,16,,,64342800.0,ns,23630945
benchmark,i64,16,,,65507800.0,ns,23994498
benchmark,i64,16,,,66303800.0,ns,24358051
benchmark,i64,16,,,67460400.0,ns,24721604
benchmark,i64,16,,,68215700.0,ns,25085157
benchmark,i64,16,,,69227200.0,ns,25448710
benchmark,i64,16,,,70243200.0,ns,25812263
benchmark,i64,16,,,71219300.0,ns,26175816
benchmark,i64,16,,,72258100.0,ns,26539369
benchmark,i64,16,,,73228400.0,ns,26902922
benchmark,i64,16,,,74108900.0,ns,27266475
benchmark,i64,16,,,75171300.0,ns,27630028
benchmark,i64,16,,,76168000.0,ns,27993581
benchmark,i64,16,,,77129200.0,ns,28357134
benchmark,i64,16,,,78107000.0,ns,28720687
benchmark,i64,16,,,79412600.0,ns,29084240
benchmark,i64,16,,,80229000.0,ns,29447793
benchmark,i64,16,,,81098300.0,ns,29811346
benchmark,i64,16,,,82088600.0,ns,30174899
benchmark,i64,16,,,83094300.0,ns,30538452
benchmark,i64,16,,,84063000.0,ns,30902005
benchmark,i64,16,,,85047100.0,ns,31265558
benchmark,i64,16,,,85965000.0,ns,31629111
benchmark,i64,16,,,86969300.0,ns,31992664
benchmark,i64,16,,,87969900.0,ns,32356217
benchmark,i64,16,,,89003600.0,ns,32719770
benchmark,i64,16,,,89997300.0,ns,33083323
benchmark,i64,16,,,91284900.0,ns,33446876
benchmark,i64,16,,,92046900.0,ns,33810429
benchmark,i64,16,,,92987000.0,ns,34173982
benchmark,i64,16,,,93922400.0,ns,34537535
benchmark,i64,16,,,94953900.0,ns,34901088
benchmark,i64,16,,,96045600.0,ns,35264641
benchmark,i64,16,,,96954200.0,ns,35628194
benchmark,i64,16,,,97863200.0,ns,35991747
benchmark,i64,16,,,98972100.0,ns,36355300
