group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std neg i64,3,,,984600.0,ns,214782
benchmark,std neg i64,3,,,1968900.0,ns,429564
benchmark,std neg i64,3,,,2953300.0,ns,644346
benchmark,std neg i64,3,,,4004600.0,ns,859128
benchmark,std neg i64,3,,,4922100.0,ns,1073910
benchmark,std neg i64,3,,,5906500.0,ns,1288692
benchmark,std neg i64,3,,,6954000.0,ns,1503474
benchmark,std neg i64,3,,,7875400.0,ns,1718256
benchmark,std neg i64,3,,,8928100.0,ns,1933038
benchmark,std neg i64,3,,,9844200.0,ns,2147820
benchmark,std neg i64,3,,,10905700.0,ns,2362602
benchmark,std neg i64,3,,,11885600.0,ns,2577384
benchmark,std neg i64,3,,,12881600.0,ns,2792166
benchmark,std neg i64,3,,,13856000.0,ns,3006948
benchmark,std neg i64,3,,,14766300.0,ns,3221730
benchmark,std neg i64,3,,,16305300.0,ns,3436512
benchmark,std neg i64,3,,,16807600.0,ns,3651294
benchmark,std neg i64,3,,,17779000.0,ns,3866076
benchmark,std neg i64,3,,,18760700.0,ns,4080858
benchmark,std neg i64,3,,,19737300.0,ns,4295640
benchmark,std neg i64,3,,,20792300.0,ns,4510422
benchmark,std neg i64,3,,,21727500.0,ns,4725204
benchmark,std neg i64,3,,,22708800.0,ns,4939986
benchmark,std neg i64,3,,,23768500.0,ns,5154768
benchmark,std neg i64,3,,,24749300.0,ns,5369550
benchmark,std neg i64,3,,,25811500.0,ns,5584332
benchmark,std neg i64,3,,,26694700.0,ns,5799114
benchmark,std neg i64,3,,,27716800.0,ns,6013896
benchmark,std neg i64,3,,,28620100.0,ns,6228678
benchmark,std neg i64,3,,,29667100.0,ns,6443460
benchmark,std neg i64,3,,,30657900.0,ns,6658242
benchmark,std neg i64,3,,,31656500.0,ns,6873024
benchmark,std neg i64,3,,,32632900.0,ns,7087806
benchmark,std neg i64,3,,,33706900.0,ns,7302588
benchmark,std neg i64,3,,,34611700.0,ns,7517370
benchmark,std neg i64,3,,,35608000.0,ns,7732152
benchmark,std neg i64,3,,,36547600.0,ns,7946934
benchmark,std neg i64,3,,,37628400.0,ns,8161716
benchmark,std neg i64,3,,,38544700.0,ns,8376498
benchmark,std neg i64,3,,,39620100.0,ns,8591280
benchmark,std neg i64,3,,,40592300.0,ns,8806062
benchmark,std neg i64,3,,,41552600.0,ns,9020844
benchmark,std neg i64,3,,,42539800.0,ns,9235626
benchmark,std neg i64,3,,,43530100.0,ns,9450408
benchmark,std neg i64,3,,,44437800.0,ns,9665190
benchmark,std neg i64,3,,,45500500.0,ns,9879972
benchmark,std neg i64,3,,,46540900.0,ns,10094754
benchmark,std neg i64,3,,,47878000.0,ns,10309536
benchmark,std neg i64,3,,,48448600.0,ns,10524318
benchmark,std neg i64,3,,,49505800.0,ns,10739100
benchmark,std neg i64,3,,,50459900.0,ns,10953882
benchmark,std neg i64,3,,,51399200.0,ns,11168664
benchmark,std neg i64,3,,,52378900.0,ns,11383446
benchmark,std neg i64,3,,,53424700.0,ns,11598228
benchmark,std neg i64,3,,,54352000.0,ns,11813010
benchmark,std neg i64,3,,,55395200.0,ns,12027792
benchmark,std neg i64,3,,,56384400.0,ns,12242574
benchmark,std neg i64,3,,,57302800.0,ns,12457356
benchmark,std neg i64,3,,,58380600.0,ns,12672138
benchmark,std neg i64,3,,,59345000.0,ns,12886920
benchmark,std neg i64,3,,,60340700.0,ns,13101702
benchmark,std neg i64,3,,,61326600.0,ns,13316484
benchmark,std neg i64,3,,,62311000.0,ns,13531266
benchmark,std neg i64,3,,,63308600.0,ns,13746048
benchmark,std neg i64,3,,,64267900.0,ns,13960830
benchmark,std neg i64,3,,,65553300.0,ns,14175612
benchmark,std neg i64,3,,,66278500.0,ns,14390394
benchmark,std neg i64,3,,,67329500.0,ns,14605176
benchmark,std neg i64,3,,,68256300.0,ns,14819958
benchmark,std neg i64,3,,,69203400.0,ns,15034740
benchmark,std neg i64,3,,,70265300.0,ns,15249522
benchmark,std neg i64,3,,,71146600.0,ns,15464304
benchmark,std neg i64,3,,,72248500.0,ns,15679086
benchmark,std neg i64,3,,,73239500.0,ns,15893868
benchmark,std neg i64,3,,,74108600.0,ns,16108650
benchmark,std neg i64,3,,,75179100.0,ns,16323432
benchmark,std neg i64,3,,,76157200.0,ns,16538214
benchmark,std neg i64,3,,,77143600.0,ns,16752996
benchmark,std neg i64,3,,,78121500.0,ns,16967778
benchmark,std neg i64,3,,,79441600.0,ns,17182560
benchmark,std neg i64,3,,,80056700.0,ns,17397342
benchmark,std neg i64,3,,,81094900.0,ns,17612124
benchmark,std neg i64,3,,,82081600.0,ns,17826906
benchmark,std neg i64,3,,,83018500.0,ns,18041688
benchmark,std neg i64,3,,,84018200.0,ns,18256470
benchmark,std neg i64,3,,,85086100.0,ns,18471252
benchmark,std neg i64,3,,,86019900.0,ns,18686034
benchmark,std neg i64,3,,,87017000.0,ns,18900816
benchmark,std neg i64,3,,,87988000.0,ns,19115598
benchmark,std neg i64,3,,,88935700.0,ns,19330380
benchmark,std neg i64,3,,,89987000.0,ns,19545162
benchmark,std neg i64,3,,,91270600.0,ns,19759944
benchmark,std neg i64,3,,,92003700.0,ns,19974726
