group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,u128,3,,,990300.0,ns,147580
benchmark,u128,3,,,2061900.0,ns,295160
benchmark,u128,3,,,2951600.0,ns,442740
benchmark,u128,3,,,3935500.0,ns,590320
benchmark,u128,3,,,4919400.0,ns,737900
benchmark,u128,3,,,5984800.0,ns,885480
benchmark,u128,3,,,6887100.0,ns,1033060
benchmark,u128,3,,,7968500.0,ns,1180640
benchmark,u128,3,,,8854900.0,ns,1328220
benchmark,u128,3,,,10204100.0,ns,1475800
benchmark,u128,3,,,10897200.0,ns,1623380
benchmark,u128,3,,,11807600.0,ns,1770960
benchmark,u128,3,,,12868300.0,ns,1918540
benchmark,u128,3,,,13841200.0,ns,2066120
benchmark,u128,3,,,14828800.0,ns,2213700
benchmark,u128,3,,,15811800.0,ns,2361280
benchmark,u128,3,,,16795000.0,ns,2508860
benchmark,u128,3,,,17776200.0,ns,2656440
benchmark,u128,3,,,18761400.0,ns,2804020
benchmark,u128,3,,,19804800.0,ns,2951600
benchmark,u128,3,,,20725500.0,ns,3099180
benchmark,u128,3,,,21713400.0,ns,3246760
benchmark,u128,3,,,22772900.0,ns,3394340
benchmark,u128,3,,,23691500.0,ns,3541920
benchmark,u128,3,,,24747100.0,ns,3689500
benchmark,u128,3,,,25693900.0,ns,3837080
benchmark,u128,3,,,26716400.0,ns,3984660
benchmark,u128,3,,,27692800.0,ns,4132240
benchmark,u128,3,,,28663700.0,ns,4279820
benchmark,u128,3,,,29640800.0,ns,4427400
benchmark,u128,3,,,30650000.0,ns,4574980
benchmark,u128,3,,,31627300.0,ns,4722560
benchmark,u128,3,,,32620000.0,ns,4870140
benchmark,u128,3,,,33584600.0,ns,5017720
benchmark,u128,3,,,34572700.0,ns,5165300
benchmark,u128,3,,,35572100.0,ns,5312880
benchmark,u128,3,,,36582200.0,ns,5460460
benchmark,u128,3,,,37515500.0,ns,5608040
benchmark,u128,3,,,38579800.0,ns,5755620
benchmark,u128,3,,,39489200.0,ns,5903200
benchmark,u128,3,,,40512000.0,ns,6050780
benchmark,u128,3,,,41439100.0,ns,6198360
benchmark,u128,3,,,42531900.0,ns,6345940
benchmark,u128,3,,,43512400.0,ns,6493520
benchmark,u128,3,,,44615800.0,ns,6641100
benchmark,u128,3,,,45787700.0,ns,6788680
benchmark,u128,3,,,46511500.0,ns,6936260
benchmark,u128,3,,,47386400.0,ns,7083840
benchmark,u128,3,,,48431700.0,ns,7231420
benchmark,u128,3,,,49434300.0,ns,7379000
benchmark,u128,3,,,50484300.0,ns,7526580
benchmark,u128,3,,,51409400.0,ns,7674160
benchmark,u128,3,,,52339100.0,ns,7821740
benchmark,u128,3,,,53422800.0,ns,7969320
benchmark,u128,3,,,54322000.0,ns,8116900
benchmark,u128,3,,,55374300.0,ns,8264480
benchmark,u128,3,,,56278900.0,ns,8412060
benchmark,u128,3,,,57347500.0,ns,8559640
benchmark,u128,3,,,58322700.0,ns,8707220
benchmark,u128,3,,,59337300.0,ns,8854800
benchmark,u128,3,,,60246200.0,ns,9002380
benchmark,u128,3,,,61285600.0,ns,9149960
benchmark,u128,3,,,62294500.0,ns,9297540
benchmark,u128,3,,,63273700.0,ns,9445120
benchmark,u128,3,,,64960700.0,ns,9592700
benchmark,u128,3,,,65229900.0,ns,9740280
benchmark,u128,3,,,66209800.0,ns,9887860
benchmark,u128,3,,,67199900.0,ns,10035440
benchmark,u128,3,,,68274000.0,ns,10183020
benchmark,u128,3,,,69188500.0,ns,10330600
benchmark,u128,3,,,70213800.0,ns,10478180
benchmark,u128,3,,,71178700.0,ns,10625760
benchmark,u128,3,,,72182300.0,ns,10773340
benchmark,u128,3,,,73086300.0,ns,10920920
benchmark,u128,3,,,74135200.0,ns,11068500
benchmark,u128,3,,,75171800.0,ns,11216080
benchmark,u128,3,,,76121100.0,ns,11363660
benchmark,u128,3,,,77103900.0,ns,11511240
benchmark,u128,3,,,78532000.0,ns,11658820
benchmark,u128,3,,,79062800.0,ns,11806400
benchmark,u128,3,,,80041900.0,ns,11953980
benchmark,u128,3,,,81091200.0,ns,12101560
benchmark,u128,3,,,82015800.0,ns,12249140
benchmark,u128,3,,,83044500.0,ns,12396720
benchmark,u128,3,,,84023400.0,ns,12544300
benchmark,u128,3,,,84977300.0,ns,12691880
benchmark,u128,3,,,86011600.0,ns,12839460
benchmark,u128,3,,,86930200.0,ns,12987040
benchmark,u128,3,,,88002200.0,ns,13134620
benchmark,u128,3,,,89063300.0,ns,13282200
benchmark,u128,3,,,90427700.0,ns,13429780
benchmark,u128,3,,,90884300.0,ns,13577360
benchmark,u128,3,,,91958700.0,ns,13724940
benchmark,u128,3,,,92908100.0,ns,13872520
benchmark,u128,3,,,99318600.0,ns,14020100
benchmark,u128,3,,,96693100.0,ns,14167680
benchmark,u128,3,,,95833400.0,ns,14315260
benchmark,u128,3,,,96799900.0,ns,14462840
benchmark,u128,3,,,97906000.0,ns,14610420
benchmark,u128,3,,,98869300.0,ns,14758000
