group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std u128,16,,,997600.0,ns,61370
benchmark,std u128,16,,,1994600.0,ns,122740
benchmark,std u128,16,,,2991800.0,ns,184110
benchmark,std u128,16,,,4051500.0,ns,245480
benchmark,std u128,16,,,4986700.0,ns,306850
benchmark,std u128,16,,,5984100.0,ns,368220
benchmark,std u128,16,,,7049800.0,ns,429590
benchmark,std u128,16,,,7978700.0,ns,490960
benchmark,std u128,16,,,9024600.0,ns,552330
benchmark,std u128,16,,,10025300.0,ns,613700
benchmark,std u128,16,,,10970100.0,ns,675070
benchmark,std u128,16,,,12031000.0,ns,736440
benchmark,std u128,16,,,13016100.0,ns,797810
benchmark,std u128,16,,,14031800.0,ns,859180
benchmark,std u128,16,,,15033500.0,ns,920550
benchmark,std u128,16,,,16033300.0,ns,981920
benchmark,std u128,16,,,17028200.0,ns,1043290
benchmark,std u128,16,,,18022200.0,ns,1104660
benchmark,std u128,16,,,19013900.0,ns,1166030
benchmark,std u128,16,,,20093000.0,ns,1227400
benchmark,std u128,16,,,21015600.0,ns,1288770
benchmark,std u128,16,,,22016700.0,ns,1350140
benchmark,std u128,16,,,23111500.0,ns,1411510
benchmark,std u128,16,,,24009700.0,ns,1472880
benchmark,std u128,16,,,25079700.0,ns,1534250
benchmark,std u128,16,,,26078000.0,ns,1595620
benchmark,std u128,16,,,26997300.0,ns,1656990
benchmark,std u128,16,,,28067300.0,ns,1718360
benchmark,std u128,16,,,29067000.0,ns,1779730
benchmark,std u128,16,,,30048000.0,ns,1841100
benchmark,std u128,16,,,31051300.0,ns,1902470
benchmark,std u128,16,,,32064500.0,ns,1963840
benchmark,std u128,16,,,33046700.0,ns,2025210
benchmark,std u128,16,,,34049300.0,ns,2086580
benchmark,std u128,16,,,35058900.0,ns,2147950
benchmark,std u128,16,,,36164900.0,ns,2209320
benchmark,std u128,16,,,37017000.0,ns,2270690
benchmark,std u128,16,,,38499700.0,ns,2332060
benchmark,std u128,16,,,39048000.0,ns,2393430
benchmark,std u128,16,,,40096600.0,ns,2454800
benchmark,std u128,16,,,41030200.0,ns,2516170
benchmark,std u128,16,,,42109800.0,ns,2577540
benchmark,std u128,16,,,43112400.0,ns,2638910
benchmark,std u128,16,,,44079000.0,ns,2700280
benchmark,std u128,16,,,45033100.0,ns,2761650
benchmark,std u128,16,,,46109700.0,ns,2823020
benchmark,std u128,16,,,47061100.0,ns,2884390
benchmark,std u128,16,,,48183900.0,ns,2945760
benchmark,std u128,16,,,49098900.0,ns,3007130
benchmark,std u128,16,,,50108200.0,ns,3068500
benchmark,std u128,16,,,51090700.0,ns,3129870
benchmark,std u128,16,,,52064200.0,ns,3191240
benchmark,std u128,16,,,53085600.0,ns,3252610
benchmark,std u128,16,,,54053000.0,ns,3313980
benchmark,std u128,16,,,55147200.0,ns,3375350
benchmark,std u128,16,,,56034300.0,ns,3436720
benchmark,std u128,16,,,57192500.0,ns,3498090
benchmark,std u128,16,,,58091200.0,ns,3559460
benchmark,std u128,16,,,59484500.0,ns,3620830
benchmark,std u128,16,,,60118000.0,ns,3682200
benchmark,std u128,16,,,61124700.0,ns,3743570
benchmark,std u128,16,,,62127900.0,ns,3804940
benchmark,std u128,16,,,63122600.0,ns,3866310
benchmark,std u128,16,,,64135800.0,ns,3927680
benchmark,std u128,16,,,65171900.0,ns,3989050
benchmark,std u128,16,,,66084900.0,ns,4050420
benchmark,std u128,16,,,67151500.0,ns,4111790
benchmark,std u128,16,,,68109500.0,ns,4173160
benchmark,std u128,16,,,69119800.0,ns,4234530
benchmark,std u128,16,,,70106500.0,ns,4295900
benchmark,std u128,16,,,71192900.0,ns,4357270
benchmark,std u128,16,,,72225200.0,ns,4418640
benchmark,std u128,16,,,73060700.0,ns,4480010
benchmark,std u128,16,,,74552700.0,ns,4541380
benchmark,std u128,16,,,75194400.0,ns,4602750
benchmark,std u128,16,,,76161400.0,ns,4664120
benchmark,std u128,16,,,77180100.0,ns,4725490
benchmark,std u128,16,,,78178600.0,ns,4786860
benchmark,std u128,16,,,79141100.0,ns,4848230
benchmark,std u128,16,,,80163100.0,ns,4909600
benchmark,std u128,16,,,81184000.0,ns,4970970
benchmark,std u128,16,,,82143200.0,ns,5032340
benchmark,std u128,16,,,83209600.0,ns,5093710
benchmark,std u128,16,,,84103700.0,ns,5155080
benchmark,std u128,16,,,85240600.0,ns,5216450
benchmark,std u128,16,,,86076600.0,ns,5277820
benchmark,std u128,16,,,87470600.0,ns,5339190
benchmark,std u128,16,,,88275400.0,ns,5400560
benchmark,std u128,16,,,89138900.0,ns,5461930
benchmark,std u128,16,,,90197700.0,ns,5523300
benchmark,std u128,16,,,91182700.0,ns,5584670
benchmark,std u128,16,,,92188700.0,ns,5646040
benchmark,std u128,16,,,93193600.0,ns,5707410
benchmark,std u128,16,,,94194300.0,ns,5768780
benchmark,std u128,16,,,95208700.0,ns,5830150
benchmark,std u128,16,,,96207000.0,ns,5891520
benchmark,std u128,16,,,97125200.0,ns,5952890
benchmark,std u128,16,,,98577600.0,ns,6014260
benchmark,std u128,16,,,99141400.0,ns,6075630
benchmark,std u128,16,,,100198900.0,ns,6137000
