group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std neg i128,4,,,1056400.0,ns,112298
benchmark,std neg i128,4,,,1967700.0,ns,224596
benchmark,std neg i128,4,,,3637800.0,ns,336894
benchmark,std neg i128,4,,,4049100.0,ns,449192
benchmark,std neg i128,4,,,4915900.0,ns,561490
benchmark,std neg i128,4,,,5967600.0,ns,673788
benchmark,std neg i128,4,,,6954900.0,ns,786086
benchmark,std neg i128,4,,,7942600.0,ns,898384
benchmark,std neg i128,4,,,8922100.0,ns,1010682
benchmark,std neg i128,4,,,9896800.0,ns,1122980
benchmark,std neg i128,4,,,10811000.0,ns,1235278
benchmark,std neg i128,4,,,11850500.0,ns,1347576
benchmark,std neg i128,4,,,12773900.0,ns,1459874
benchmark,std neg i128,4,,,13821700.0,ns,1572172
benchmark,std neg i128,4,,,14804000.0,ns,1684470
benchmark,std neg i128,4,,,15784900.0,ns,1796768
benchmark,std neg i128,4,,,16778800.0,ns,1909066
benchmark,std neg i128,4,,,17753900.0,ns,2021364
benchmark,std neg i128,4,,,18736100.0,ns,2133662
benchmark,std neg i128,4,,,19778900.0,ns,2245960
benchmark,std neg i128,4,,,20704400.0,ns,2358258
benchmark,std neg i128,4,,,21679400.0,ns,2470556
benchmark,std neg i128,4,,,22736900.0,ns,2582854
benchmark,std neg i128,4,,,23654700.0,ns,2695152
benchmark,std neg i128,4,,,24697800.0,ns,2807450
benchmark,std neg i128,4,,,25611800.0,ns,2919748
benchmark,std neg i128,4,,,26676300.0,ns,3032046
benchmark,std neg i128,4,,,27659600.0,ns,3144344
benchmark,std neg i128,4,,,28636900.0,ns,3256642
benchmark,std neg i128,4,,,29641200.0,ns,3368940
benchmark,std neg i128,4,,,30616300.0,ns,3481238
benchmark,std neg i128,4,,,31576800.0,ns,3593536
benchmark,std neg i128,4,,,32559200.0,ns,3705834
benchmark,std neg i128,4,,,33549300.0,ns,3818132
benchmark,std neg i128,4,,,34521600.0,ns,3930430
benchmark,std neg i128,4,,,35541200.0,ns,4042728
benchmark,std neg i128,4,,,36507400.0,ns,4155026
benchmark,std neg i128,4,,,38008500.0,ns,4267324
benchmark,std neg i128,4,,,38522500.0,ns,4379622
benchmark,std neg i128,4,,,39793000.0,ns,4491920
benchmark,std neg i128,4,,,40496200.0,ns,4604218
benchmark,std neg i128,4,,,41398600.0,ns,4716516
benchmark,std neg i128,4,,,42474200.0,ns,4828814
benchmark,std neg i128,4,,,43623000.0,ns,4941112
benchmark,std neg i128,4,,,44411700.0,ns,5053410
benchmark,std neg i128,4,,,45435200.0,ns,5165708
benchmark,std neg i128,4,,,46393000.0,ns,5278006
benchmark,std neg i128,4,,,47412400.0,ns,5390304
benchmark,std neg i128,4,,,48363300.0,ns,5502602
benchmark,std neg i128,4,,,49348300.0,ns,5614900
benchmark,std neg i128,4,,,50314200.0,ns,5727198
benchmark,std neg i128,4,,,51383100.0,ns,5839496
benchmark,std neg i128,4,,,52361300.0,ns,5951794
benchmark,std neg i128,4,,,53312800.0,ns,6064092
benchmark,std neg i128,4,,,54318400.0,ns,6176390
benchmark,std neg i128,4,,,55230100.0,ns,6288688
benchmark,std neg i128,4,,,56266500.0,ns,6400986
benchmark,std neg i128,4,,,57168500.0,ns,6513284
benchmark,std neg i128,4,,,58254300.0,ns,6625582
benchmark,std neg i128,4,,,59225500.0,ns,6737880
benchmark,std neg i128,4,,,60205300.0,ns,6850178
benchmark,std neg i128,4,,,61148000.0,ns,6962476
benchmark,std neg i128,4,,,62580900.0,ns,7074774
benchmark,std neg i128,4,,,63239400.0,ns,7187072
benchmark,std neg i128,4,,,64184000.0,ns,7299370
benchmark,std neg i128,4,,,65107200.0,ns,7411668
benchmark,std neg i128,4,,,66068500.0,ns,7523966
benchmark,std neg i128,4,,,67204900.0,ns,7636264
benchmark,std neg i128,4,,,68189600.0,ns,7748562
benchmark,std neg i128,4,,,69069800.0,ns,7860860
benchmark,std neg i128,4,,,70138200.0,ns,7973158
benchmark,std neg i128,4,,,71025600.0,ns,8085456
benchmark,std neg i128,4,,,72041100.0,ns,8197754
benchmark,std neg i128,4,,,72935400.0,ns,8310052
benchmark,std neg i128,4,,,73997900.0,ns,8422350
benchmark,std neg i128,4,,,75022900.0,ns,8534648
benchmark,std neg i128,4,,,76434900.0,ns,8646946
benchmark,std neg i128,4,,,77113900.0,ns,8759244
benchmark,std neg i128,4,,,78202300.0,ns,8871542
benchmark,std neg i128,4,,,79233100.0,ns,8983840
benchmark,std neg i128,4,,,80100200.0,ns,9096138
benchmark,std neg i128,4,,,80880700.0,ns,9208436
benchmark,std neg i128,4,,,81899200.0,ns,9320734
benchmark,std neg i128,4,,,82913500.0,ns,9433032
benchmark,std neg i128,4,,,84202200.0,ns,9545330
benchmark,std neg i128,4,,,85139200.0,ns,9657628
benchmark,std neg i128,4,,,85982000.0,ns,9769926
benchmark,std neg i128,4,,,89878300.0,ns,9882224
benchmark,std neg i128,4,,,89433900.0,ns,9994522
benchmark,std neg i128,4,,,89035500.0,ns,10106820
benchmark,std neg i128,4,,,89802900.0,ns,10219118
benchmark,std neg i128,4,,,90778400.0,ns,10331416
benchmark,std neg i128,4,,,91800800.0,ns,10443714
benchmark,std neg i128,4,,,92707000.0,ns,10556012
benchmark,std neg i128,4,,,93728300.0,ns,10668310
benchmark,std neg i128,4,,,94721400.0,ns,10780608
benchmark,std neg i128,4,,,95714000.0,ns,10892906
benchmark,std neg i128,4,,,96681100.0,ns,11005204
benchmark,std neg i128,4,,,100863700.0,ns,11117502
benchmark,std neg i128,4,,,102841300.0,ns,11229800
