group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,neg i128,2,,,989300.0,ns,147660
benchmark,neg i128,2,,,1968900.0,ns,295320
benchmark,neg i128,2,,,3013400.0,ns,442980
benchmark,neg i128,2,,,3937600.0,ns,590640
benchmark,neg i128,2,,,4922000.0,ns,738300
benchmark,neg i128,2,,,5906500.0,ns,885960
benchmark,neg i128,2,,,6951000.0,ns,1033620
benchmark,neg i128,2,,,7875200.0,ns,1181280
benchmark,neg i128,2,,,8930000.0,ns,1328940
benchmark,neg i128,2,,,9917900.0,ns,1476600
benchmark,neg i128,2,,,10828400.0,ns,1624260
benchmark,neg i128,2,,,11884200.0,ns,1771920
benchmark,neg i128,2,,,12852100.0,ns,1919580
benchmark,neg i128,2,,,13860000.0,ns,2067240
benchmark,neg i128,2,,,14842300.0,ns,2214900
benchmark,neg i128,2,,,15818400.0,ns,2362560
benchmark,neg i128,2,,,16807100.0,ns,2510220
benchmark,neg i128,2,,,17781500.0,ns,2657880
benchmark,neg i128,2,,,18777100.0,ns,2805540
benchmark,neg i128,2,,,19743000.0,ns,2953200
benchmark,neg i128,2,,,20824000.0,ns,3100860
benchmark,neg i128,2,,,21739500.0,ns,3248520
benchmark,neg i128,2,,,22761400.0,ns,3396180
benchmark,neg i128,2,,,23695200.0,ns,3543840
benchmark,neg i128,2,,,24765400.0,ns,3691500
benchmark,neg i128,2,,,25662800.0,ns,3839160
benchmark,neg i128,2,,,26706800.0,ns,3986820
benchmark,neg i128,2,,,27682900.0,ns,4134480
benchmark,neg i128,2,,,28705600.0,ns,4282140
benchmark,neg i128,2,,,29676600.0,ns,4429800
benchmark,neg i128,2,,,30661200.0,ns,4577460
benchmark,neg i128,2,,,31649400.0,ns,4725120
benchmark,neg i128,2,,,32644100.0,ns,4872780
benchmark,neg i128,2,,,33610600.0,ns,5020440
benchmark,neg i128,2,,,35021400.0,ns,5168100
benchmark,neg i128,2,,,35593900.0,ns,5315760
benchmark,neg i128,2,,,36695600.0,ns,5463420
benchmark,neg i128,2,,,37573100.0,ns,5611080
benchmark,neg i128,2,,,38597400.0,ns,5758740
benchmark,neg i128,2,,,39529200.0,ns,5906400
benchmark,neg i128,2,,,40581500.0,ns,6054060
benchmark,neg i128,2,,,41498900.0,ns,6201720
benchmark,neg i128,2,,,42544300.0,ns,6349380
benchmark,neg i128,2,,,43550300.0,ns,6497040
benchmark,neg i128,2,,,44523800.0,ns,6644700
benchmark,neg i128,2,,,45486200.0,ns,6792360
benchmark,neg i128,2,,,46495000.0,ns,6940020
benchmark,neg i128,2,,,47466300.0,ns,7087680
benchmark,neg i128,2,,,48467600.0,ns,7235340
benchmark,neg i128,2,,,49517000.0,ns,7383000
benchmark,neg i128,2,,,50439400.0,ns,7530660
benchmark,neg i128,2,,,51402100.0,ns,7678320
benchmark,neg i128,2,,,52412800.0,ns,7825980
benchmark,neg i128,2,,,53362600.0,ns,7973640
benchmark,neg i128,2,,,54339900.0,ns,8121300
benchmark,neg i128,2,,,55384600.0,ns,8268960
benchmark,neg i128,2,,,56686800.0,ns,8416620
benchmark,neg i128,2,,,57411300.0,ns,8564280
benchmark,neg i128,2,,,58391100.0,ns,8711940
benchmark,neg i128,2,,,59384300.0,ns,8859600
benchmark,neg i128,2,,,60272000.0,ns,9007260
benchmark,neg i128,2,,,61319800.0,ns,9154920
benchmark,neg i128,2,,,62285900.0,ns,9302580
benchmark,neg i128,2,,,63281600.0,ns,9450240
benchmark,neg i128,2,,,64345300.0,ns,9597900
benchmark,neg i128,2,,,65307700.0,ns,9745560
benchmark,neg i128,2,,,66242700.0,ns,9893220
benchmark,neg i128,2,,,67238500.0,ns,10040880
benchmark,neg i128,2,,,68311400.0,ns,10188540
benchmark,neg i128,2,,,69206700.0,ns,10336200
benchmark,neg i128,2,,,70280900.0,ns,10483860
benchmark,neg i128,2,,,71140500.0,ns,10631520
benchmark,neg i128,2,,,72634400.0,ns,10779180
benchmark,neg i128,2,,,73151600.0,ns,10926840
benchmark,neg i128,2,,,74189300.0,ns,11074500
benchmark,neg i128,2,,,75173800.0,ns,11222160
benchmark,neg i128,2,,,76175200.0,ns,11369820
benchmark,neg i128,2,,,77140500.0,ns,11517480
benchmark,neg i128,2,,,78163000.0,ns,11665140
benchmark,neg i128,2,,,79144300.0,ns,11812800
benchmark,neg i128,2,,,80155900.0,ns,11960460
benchmark,neg i128,2,,,81655900.0,ns,12108120
benchmark,neg i128,2,,,82022400.0,ns,12255780
benchmark,neg i128,2,,,83099300.0,ns,12403440
benchmark,neg i128,2,,,84180900.0,ns,12551100
benchmark,neg i128,2,,,85749200.0,ns,12698760
benchmark,neg i128,2,,,86030300.0,ns,12846420
benchmark,neg i128,2,,,87069900.0,ns,12994080
benchmark,neg i128,2,,,87988000.0,ns,13141740
benchmark,neg i128,2,,,88964900.0,ns,13289400
benchmark,neg i128,2,,,89950400.0,ns,13437060
benchmark,neg i128,2,,,91056500.0,ns,13584720
benchmark,neg i128,2,,,92014400.0,ns,13732380
benchmark,neg i128,2,,,92873000.0,ns,13880040
benchmark,neg i128,2,,,93855000.0,ns,14027700
benchmark,neg i128,2,,,95067500.0,ns,14175360
benchmark,neg i128,2,,,96184000.0,ns,14323020
benchmark,neg i128,2,,,96847900.0,ns,14470680
benchmark,neg i128,2,,,97874300.0,ns,14618340
benchmark,neg i128,2,,,98888600.0,ns,14766000
