group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,i128,30,,,986100.0,ns,58993
benchmark,i128,30,,,1970000.0,ns,117986
benchmark,i128,30,,,2954000.0,ns,176979
benchmark,i128,30,,,3938100.0,ns,235972
benchmark,i128,30,,,4922700.0,ns,294965
benchmark,i128,30,,,5977000.0,ns,353958
benchmark,i128,30,,,6892400.0,ns,412951
benchmark,i128,30,,,7944700.0,ns,471944
benchmark,i128,30,,,8860400.0,ns,530937
benchmark,i128,30,,,9916900.0,ns,589930
benchmark,i128,30,,,10895700.0,ns,648923
benchmark,i128,30,,,11815500.0,ns,707916
benchmark,i128,30,,,12884600.0,ns,766909
benchmark,i128,30,,,13849100.0,ns,825902
benchmark,i128,30,,,14841400.0,ns,884895
benchmark,i128,30,,,15838500.0,ns,943888
benchmark,i128,30,,,16828900.0,ns,1002881
benchmark,i128,30,,,17795200.0,ns,1061874
benchmark,i128,30,,,18805700.0,ns,1120867
benchmark,i128,30,,,19842700.0,ns,1179860
benchmark,i128,30,,,20759800.0,ns,1238853
benchmark,i128,30,,,21860000.0,ns,1297846
benchmark,i128,30,,,22795900.0,ns,1356839
benchmark,i128,30,,,23700400.0,ns,1415832
benchmark,i128,30,,,24755600.0,ns,1474825
benchmark,i128,30,,,25738700.0,ns,1533818
benchmark,i128,30,,,26655700.0,ns,1592811
benchmark,i128,30,,,27713700.0,ns,1651804
benchmark,i128,30,,,28696400.0,ns,1710797
benchmark,i128,30,,,29682400.0,ns,1769790
benchmark,i128,30,,,30668300.0,ns,1828783
benchmark,i128,30,,,31664400.0,ns,1887776
benchmark,i128,30,,,32625700.0,ns,1946769
benchmark,i128,30,,,34277700.0,ns,2005762
benchmark,i128,30,,,34600000.0,ns,2064755
benchmark,i128,30,,,35649500.0,ns,2123748
benchmark,i128,30,,,36546800.0,ns,2182741
benchmark,i128,30,,,37537700.0,ns,2241734
benchmark,i128,30,,,39355100.0,ns,2300727
benchmark,i128,30,,,39503900.0,ns,2359720
benchmark,i128,30,,,40607600.0,ns,2418713
benchmark,i128,30,,,41601000.0,ns,2477706
benchmark,i128,30,,,42459900.0,ns,2536699
benchmark,i128,30,,,43897500.0,ns,2595692
benchmark,i128,30,,,44526100.0,ns,2654685
benchmark,i128,30,,,45510000.0,ns,2713678
benchmark,i128,30,,,46441700.0,ns,2772671
benchmark,i128,30,,,47602900.0,ns,2831664
benchmark,i128,30,,,48466100.0,ns,2890657
benchmark,i128,30,,,49460300.0,ns,2949650
benchmark,i128,30,,,50404400.0,ns,3008643
benchmark,i128,30,,,51403000.0,ns,3067636
benchmark,i128,30,,,52475700.0,ns,3126629
benchmark,i128,30,,,53371100.0,ns,3185622
benchmark,i128,30,,,54442600.0,ns,3244615
benchmark,i128,30,,,55376100.0,ns,3303608
benchmark,i128,30,,,56436300.0,ns,3362601
benchmark,i128,30,,,57321200.0,ns,3421594
benchmark,i128,30,,,61376100.0,ns,3480587
benchmark,i128,30,,,60546400.0,ns,3539580
benchmark,i128,30,,,61292800.0,ns,3598573
benchmark,i128,30,,,61325400.0,ns,3657566
benchmark,i128,30,,,62609100.0,ns,3716559
benchmark,i128,30,,,63307300.0,ns,3775552
benchmark,i128,30,,,64313000.0,ns,3834545
benchmark,i128,30,,,65373500.0,ns,3893538
benchmark,i128,30,,,66420500.0,ns,3952531
benchmark,i128,30,,,67291600.0,ns,4011524
benchmark,i128,30,,,68263500.0,ns,4070517
benchmark,i128,30,,,69209800.0,ns,4129510
benchmark,i128,30,,,70274900.0,ns,4188503
benchmark,i128,30,,,71162400.0,ns,4247496
benchmark,i128,30,,,72233500.0,ns,4306489
benchmark,i128,30,,,73116100.0,ns,4365482
benchmark,i128,30,,,74193200.0,ns,4424475
benchmark,i128,30,,,75182100.0,ns,4483468
benchmark,i128,30,,,76168500.0,ns,4542461
benchmark,i128,30,,,77447500.0,ns,4601454
benchmark,i128,30,,,78156400.0,ns,4660447
benchmark,i128,30,,,79327400.0,ns,4719440
benchmark,i128,30,,,80119400.0,ns,4778433
benchmark,i128,30,,,81160000.0,ns,4837426
benchmark,i128,30,,,82083600.0,ns,4896419
benchmark,i128,30,,,83334600.0,ns,4955412
benchmark,i128,30,,,84077700.0,ns,5014405
benchmark,i128,30,,,85085100.0,ns,5073398
benchmark,i128,30,,,86010500.0,ns,5132391
benchmark,i128,30,,,87106200.0,ns,5191384
benchmark,i128,30,,,88008300.0,ns,5250377
benchmark,i128,30,,,89241100.0,ns,5309370
benchmark,i128,30,,,90199000.0,ns,5368363
benchmark,i128,30,,,91066000.0,ns,5427356
benchmark,i128,30,,,91939100.0,ns,5486349
benchmark,i128,30,,,92997200.0,ns,5545342
benchmark,i128,30,,,93960800.0,ns,5604335
benchmark,i128,30,,,95049700.0,ns,5663328
benchmark,i128,30,,,95911200.0,ns,5722321
benchmark,i128,30,,,96923500.0,ns,5781314
benchmark,i128,30,,,97914100.0,ns,5840307
benchmark,i128,30,,,98893100.0,ns,5899300
