group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std neg i64,16,,,985300.0,ns,58361
benchmark,std neg i64,16,,,1971700.0,ns,116722
benchmark,std neg i64,16,,,2954600.0,ns,175083
benchmark,std neg i64,16,,,3939400.0,ns,233444
benchmark,std neg i64,16,,,4924300.0,ns,291805
benchmark,std neg i64,16,,,5973800.0,ns,350166
benchmark,std neg i64,16,,,6894000.0,ns,408527
benchmark,std neg i64,16,,,7944900.0,ns,466888
benchmark,std neg i64,16,,,8863600.0,ns,525249
benchmark,std neg i64,16,,,9924000.0,ns,583610
benchmark,std neg i64,16,,,10967700.0,ns,641971
benchmark,std neg i64,16,,,11821300.0,ns,700332
benchmark,std neg i64,16,,,12865400.0,ns,758693
benchmark,std neg i64,16,,,13860600.0,ns,817054
benchmark,std neg i64,16,,,14844300.0,ns,875415
benchmark,std neg i64,16,,,15829900.0,ns,933776
benchmark,std neg i64,16,,,16808400.0,ns,992137
benchmark,std neg i64,16,,,17790700.0,ns,1050498
benchmark,std neg i64,16,,,18759900.0,ns,1108859
benchmark,std neg i64,16,,,19828500.0,ns,1167220
benchmark,std neg i64,16,,,20748700.0,ns,1225581
benchmark,std neg i64,16,,,21744000.0,ns,1283942
benchmark,std neg i64,16,,,22890400.0,ns,1342303
benchmark,std neg i64,16,,,23721500.0,ns,1400664
benchmark,std neg i64,16,,,24762000.0,ns,1459025
benchmark,std neg i64,16,,,25764800.0,ns,1517386
benchmark,std neg i64,16,,,26668800.0,ns,1575747
benchmark,std neg i64,16,,,27701600.0,ns,1634108
benchmark,std neg i64,16,,,28707400.0,ns,1692469
benchmark,std neg i64,16,,,29684900.0,ns,1750830
benchmark,std neg i64,16,,,30669700.0,ns,1809191
benchmark,std neg i64,16,,,31661600.0,ns,1867552
benchmark,std neg i64,16,,,32657000.0,ns,1925913
benchmark,std neg i64,16,,,33618200.0,ns,1984274
benchmark,std neg i64,16,,,34594400.0,ns,2042635
benchmark,std neg i64,16,,,35655700.0,ns,2100996
benchmark,std neg i64,16,,,36906800.0,ns,2159357
benchmark,std neg i64,16,,,37563000.0,ns,2217718
benchmark,std neg i64,16,,,38616400.0,ns,2276079
benchmark,std neg i64,16,,,39531800.0,ns,2334440
benchmark,std neg i64,16,,,40637900.0,ns,2392801
benchmark,std neg i64,16,,,41591100.0,ns,2451162
benchmark,std neg i64,16,,,42493400.0,ns,2509523
benchmark,std neg i64,16,,,43552000.0,ns,2567884
benchmark,std neg i64,16,,,44536400.0,ns,2626245
benchmark,std neg i64,16,,,45531600.0,ns,2684606
benchmark,std neg i64,16,,,46508000.0,ns,2742967
benchmark,std neg i64,16,,,47484700.0,ns,2801328
benchmark,std neg i64,16,,,50136800.0,ns,2859689
benchmark,std neg i64,16,,,50513500.0,ns,2918050
benchmark,std neg i64,16,,,50441300.0,ns,2976411
benchmark,std neg i64,16,,,51473400.0,ns,3034772
benchmark,std neg i64,16,,,52425100.0,ns,3093133
benchmark,std neg i64,16,,,53485000.0,ns,3151494
benchmark,std neg i64,16,,,54359900.0,ns,3209855
benchmark,std neg i64,16,,,55338300.0,ns,3268216
benchmark,std neg i64,16,,,56398200.0,ns,3326577
benchmark,std neg i64,16,,,57646200.0,ns,3384938
benchmark,std neg i64,16,,,58344900.0,ns,3443299
benchmark,std neg i64,16,,,59306000.0,ns,3501660
benchmark,std neg i64,16,,,61184400.0,ns,3560021
benchmark,std neg i64,16,,,61325300.0,ns,3618382
benchmark,std neg i64,16,,,62289200.0,ns,3676743
benchmark,std neg i64,16,,,63318400.0,ns,3735104
benchmark,std neg i64,16,,,64317900.0,ns,3793465
benchmark,std neg i64,16,,,65279500.0,ns,3851826
