group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,u64,15,,,977200.0,ns,502485
benchmark,u64,15,,,1884300.0,ns,1004970
benchmark,u64,15,,,2931200.0,ns,1507455
benchmark,u64,15,,,3990500.0,ns,2009940
benchmark,u64,15,,,4710900.0,ns,2512425
benchmark,u64,15,,,5653000.0,ns,3014910
benchmark,u64,15,,,6771700.0,ns,3517395
benchmark,u64,15,,,7816400.0,ns,4019880
benchmark,u64,15,,,8771700.0,ns,4522365
benchmark,u64,15,,,9421600.0,ns,5024850
benchmark,u64,15,,,10818400.0,ns,5527335
benchmark,u64,15,,,11774600.0,ns,6029820
benchmark,u64,15,,,12770800.0,ns,6532305
benchmark,u64,15,,,13678800.0,ns,7034790
benchmark,u64,15,,,14681700.0,ns,7537275
benchmark,u64,15,,,15631100.0,ns,8039760
benchmark,u64,15,,,16682700.0,ns,8542245
benchmark,u64,15,,,17157300.0,ns,9044730
benchmark,u64,15,,,18628100.0,ns,9547215
benchmark,u64,15,,,19616800.0,ns,10049700
benchmark,u64,15,,,20587100.0,ns,10552185
benchmark,u64,15,,,21632300.0,ns,11054670
benchmark,u64,15,,,22540400.0,ns,11557155
benchmark,u64,15,,,23593800.0,ns,12059640
benchmark,u64,15,,,24499900.0,ns,12562125
benchmark,u64,15,,,25307600.0,ns,13064610
benchmark,u64,15,,,26662100.0,ns,13567095
benchmark,u64,15,,,27435200.0,ns,14069580
benchmark,u64,15,,,28490600.0,ns,14572065
benchmark,u64,15,,,29468600.0,ns,15074550
benchmark,u64,15,,,30426100.0,ns,15577035
benchmark,u64,15,,,32445400.0,ns,16079520
benchmark,u64,15,,,31776000.0,ns,16582005
benchmark,u64,15,,,33834900.0,ns,17084490
benchmark,u64,15,,,34711200.0,ns,17586975
benchmark,u64,15,,,35359300.0,ns,18089460
benchmark,u64,15,,,35624800.0,ns,18591945
benchmark,u64,15,,,37261100.0,ns,19094430
benchmark,u64,15,,,40666300.0,ns,19596915
benchmark,u64,15,,,39211400.0,ns,20099400
benchmark,u64,15,,,40247100.0,ns,20601885
benchmark,u64,15,,,42280600.0,ns,21104370
benchmark,u64,15,,,42152800.0,ns,21606855
benchmark,u64,15,,,43450300.0,ns,22109340
benchmark,u64,15,,,44366600.0,ns,22611825
benchmark,u64,15,,,46185900.0,ns,23114310
benchmark,u64,15,,,49896600.0,ns,23616795
benchmark,u64,15,,,47169500.0,ns,24119280
benchmark,u64,15,,,50385400.0,ns,24621765
benchmark,u64,15,,,49155000.0,ns,25124250
benchmark,u64,15,,,49874100.0,ns,25626735
benchmark,u64,15,,,51027000.0,ns,26129220
benchmark,u64,15,,,51999300.0,ns,26631705
benchmark,u64,15,,,55422000.0,ns,27134190
benchmark,u64,15,,,53457900.0,ns,27636675
benchmark,u64,15,,,54997500.0,ns,28139160
benchmark,u64,15,,,55370100.0,ns,28641645
benchmark,u64,15,,,57084400.0,ns,29144130
benchmark,u64,15,,,59994900.0,ns,29646615
benchmark,u64,15,,,57946200.0,ns,30149100
benchmark,u64,15,,,59294200.0,ns,30651585
benchmark,u64,15,,,60519900.0,ns,31154070
benchmark,u64,15,,,63158200.0,ns,31656555
benchmark,u64,15,,,62655400.0,ns,32159040
benchmark,u64,15,,,63805200.0,ns,32661525
benchmark,u64,15,,,65182900.0,ns,33164010
benchmark,u64,15,,,65321700.0,ns,33666495
benchmark,u64,15,,,66748300.0,ns,34168980
benchmark,u64,15,,,66501600.0,ns,34671465
benchmark,u64,15,,,67805900.0,ns,35173950
benchmark,u64,15,,,72080200.0,ns,35676435
benchmark,u64,15,,,74964500.0,ns,36178920
benchmark,u64,15,,,72121500.0,ns,36681405
benchmark,u64,15,,,73003800.0,ns,37183890
benchmark,u64,15,,,73119500.0,ns,37686375
benchmark,u64,15,,,75631900.0,ns,38188860
benchmark,u64,15,,,75805300.0,ns,38691345
benchmark,u64,15,,,76529700.0,ns,39193830
benchmark,u64,15,,,79615400.0,ns,39696315
benchmark,u64,15,,,78295900.0,ns,40198800
benchmark,u64,15,,,78882300.0,ns,40701285
benchmark,u64,15,,,82889900.0,ns,41203770
benchmark,u64,15,,,81567800.0,ns,41706255
benchmark,u64,15,,,83187900.0,ns,42208740
benchmark,u64,15,,,82911800.0,ns,42711225
benchmark,u64,15,,,83394500.0,ns,43213710
benchmark,u64,15,,,85797900.0,ns,43716195
benchmark,u64,15,,,85596100.0,ns,44218680
benchmark,u64,15,,,86831300.0,ns,44721165
benchmark,u64,15,,,89035500.0,ns,45223650
benchmark,u64,15,,,91407900.0,ns,45726135
benchmark,u64,15,,,89477900.0,ns,46228620
benchmark,u64,15,,,93787700.0,ns,46731105
benchmark,u64,15,,,91683100.0,ns,47233590
benchmark,u64,15,,,95698000.0,ns,47736075
benchmark,u64,15,,,94259900.0,ns,48238560
benchmark,u64,15,,,102331800.0,ns,48741045
benchmark,u64,15,,,96202700.0,ns,49243530
benchmark,u64,15,,,99479600.0,ns,49746015
benchmark,u64,15,,,99243200.0,ns,50248500
