group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std neg i128,31,,,985300.0,ns,31809
benchmark,std neg i128,31,,,1969800.0,ns,63618
benchmark,std neg i128,31,,,2954700.0,ns,95427
benchmark,std neg i128,31,,,4009000.0,ns,127236
benchmark,std neg i128,31,,,4924800.0,ns,159045
benchmark,std neg i128,31,,,5908900.0,ns,190854
benchmark,std neg i128,31,,,6953800.0,ns,222663
benchmark,std neg i128,31,,,7880500.0,ns,254472
benchmark,std neg i128,31,,,8929700.0,ns,286281
benchmark,std neg i128,31,,,9917700.0,ns,318090
benchmark,std neg i128,31,,,10833600.0,ns,349899
benchmark,std neg i128,31,,,11875700.0,ns,381708
benchmark,std neg i128,31,,,12867300.0,ns,413517
benchmark,std neg i128,31,,,13852000.0,ns,445326
benchmark,std neg i128,31,,,14839800.0,ns,477135
benchmark,std neg i128,31,,,15829800.0,ns,508944
benchmark,std neg i128,31,,,16813600.0,ns,540753
benchmark,std neg i128,31,,,17809600.0,ns,572562
benchmark,std neg i128,31,,,18783000.0,ns,604371
benchmark,std neg i128,31,,,19766400.0,ns,636180
benchmark,std neg i128,31,,,20823100.0,ns,667989
benchmark,std neg i128,31,,,21745700.0,ns,699798
benchmark,std neg i128,31,,,22782600.0,ns,731607
benchmark,std neg i128,31,,,23702500.0,ns,763416
benchmark,std neg i128,31,,,24769700.0,ns,795225
benchmark,std neg i128,31,,,25679700.0,ns,827034
benchmark,std neg i128,31,,,26730700.0,ns,858843
benchmark,std neg i128,31,,,27718100.0,ns,890652
benchmark,std neg i128,31,,,28724300.0,ns,922461
benchmark,std neg i128,31,,,29603700.0,ns,954270
benchmark,std neg i128,31,,,30659100.0,ns,986079
benchmark,std neg i128,31,,,31662900.0,ns,1017888
benchmark,std neg i128,31,,,32716300.0,ns,1049697
benchmark,std neg i128,31,,,33616200.0,ns,1081506
benchmark,std neg i128,31,,,34535200.0,ns,1113315
benchmark,std neg i128,31,,,35652000.0,ns,1145124
benchmark,std neg i128,31,,,36564000.0,ns,1176933
benchmark,std neg i128,31,,,37573200.0,ns,1208742
benchmark,std neg i128,31,,,38962800.0,ns,1240551
benchmark,std neg i128,31,,,39647900.0,ns,1272360
benchmark,std neg i128,31,,,40479900.0,ns,1304169
benchmark,std neg i128,31,,,41537600.0,ns,1335978
benchmark,std neg i128,31,,,42469200.0,ns,1367787
benchmark,std neg i128,31,,,43569000.0,ns,1399596
benchmark,std neg i128,31,,,44501400.0,ns,1431405
benchmark,std neg i128,31,,,45508600.0,ns,1463214
benchmark,std neg i128,31,,,46482200.0,ns,1495023
benchmark,std neg i128,31,,,47479000.0,ns,1526832
benchmark,std neg i128,31,,,48478100.0,ns,1558641
benchmark,std neg i128,31,,,49438700.0,ns,1590450
benchmark,std neg i128,31,,,50503300.0,ns,1622259
benchmark,std neg i128,31,,,51401300.0,ns,1654068
benchmark,std neg i128,31,,,52397800.0,ns,1685877
benchmark,std neg i128,31,,,53431000.0,ns,1717686
benchmark,std neg i128,31,,,54375500.0,ns,1749495
benchmark,std neg i128,31,,,55627200.0,ns,1781304
benchmark,std neg i128,31,,,56325100.0,ns,1813113
benchmark,std neg i128,31,,,57380200.0,ns,1844922
benchmark,std neg i128,31,,,58366100.0,ns,1876731
benchmark,std neg i128,31,,,59706900.0,ns,1908540
benchmark,std neg i128,31,,,60334400.0,ns,1940349
benchmark,std neg i128,31,,,61334000.0,ns,1972158
benchmark,std neg i128,31,,,62311900.0,ns,2003967
benchmark,std neg i128,31,,,63280700.0,ns,2035776
benchmark,std neg i128,31,,,64284100.0,ns,2067585
benchmark,std neg i128,31,,,65328700.0,ns,2099394
benchmark,std neg i128,31,,,66243800.0,ns,2131203
benchmark,std neg i128,31,,,67262600.0,ns,2163012
benchmark,std neg i128,31,,,68304300.0,ns,2194821
benchmark,std neg i128,31,,,69236900.0,ns,2226630
benchmark,std neg i128,31,,,70270100.0,ns,2258439
benchmark,std neg i128,31,,,71266400.0,ns,2290248
benchmark,std neg i128,31,,,72353600.0,ns,2322057
benchmark,std neg i128,31,,,73147100.0,ns,2353866
benchmark,std neg i128,31,,,74770400.0,ns,2385675
benchmark,std neg i128,31,,,75185800.0,ns,2417484
benchmark,std neg i128,31,,,76171000.0,ns,2449293
benchmark,std neg i128,31,,,77197100.0,ns,2481102
benchmark,std neg i128,31,,,78165300.0,ns,2512911
benchmark,std neg i128,31,,,79065900.0,ns,2544720
benchmark,std neg i128,31,,,80010600.0,ns,2576529
benchmark,std neg i128,31,,,81090600.0,ns,2608338
benchmark,std neg i128,31,,,82049100.0,ns,2640147
benchmark,std neg i128,31,,,83089800.0,ns,2671956
benchmark,std neg i128,31,,,84051200.0,ns,2703765
benchmark,std neg i128,31,,,85091700.0,ns,2735574
benchmark,std neg i128,31,,,86037800.0,ns,2767383
benchmark,std neg i128,31,,,87569400.0,ns,2799192
benchmark,std neg i128,31,,,87975100.0,ns,2831001
benchmark,std neg i128,31,,,89110900.0,ns,2862810
benchmark,std neg i128,31,,,90014400.0,ns,2894619
benchmark,std neg i128,31,,,90980200.0,ns,2926428
benchmark,std neg i128,31,,,92049600.0,ns,2958237
benchmark,std neg i128,31,,,93001900.0,ns,2990046
benchmark,std neg i128,31,,,93985700.0,ns,3021855
benchmark,std neg i128,31,,,94993900.0,ns,3053664
benchmark,std neg i128,31,,,95862300.0,ns,3085473
benchmark,std neg i128,31,,,96969300.0,ns,3117282
benchmark,std neg i128,31,,,98257500.0,ns,3149091
benchmark,std neg i128,31,,,98974100.0,ns,3180900
