group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std i64,10,,,963200.0,ns,122155
benchmark,std i64,10,,,1916200.0,ns,244310
benchmark,std i64,10,,,2824900.0,ns,366465
benchmark,std i64,10,,,3766500.0,ns,488620
benchmark,std i64,10,,,4962600.0,ns,610775
benchmark,std i64,10,,,6022900.0,ns,732930
benchmark,std i64,10,,,6591300.0,ns,855085
benchmark,std i64,10,,,7670600.0,ns,977240
benchmark,std i64,10,,,8932600.0,ns,1099395
benchmark,std i64,10,,,9999500.0,ns,1221550
benchmark,std i64,10,,,10917700.0,ns,1343705
benchmark,std i64,10,,,11987100.0,ns,1465860
benchmark,std i64,10,,,12526700.0,ns,1588015
benchmark,std i64,10,,,13968700.0,ns,1710170
benchmark,std i64,10,,,14972900.0,ns,1832325
benchmark,std i64,10,,,15962700.0,ns,1954480
benchmark,std i64,10,,,16951100.0,ns,2076635
benchmark,std i64,10,,,17936200.0,ns,2198790
benchmark,std i64,10,,,18930500.0,ns,2320945
benchmark,std i64,10,,,20000700.0,ns,2443100
benchmark,std i64,10,,,20542800.0,ns,2565255
benchmark,std i64,10,,,21433200.0,ns,2687410
benchmark,std i64,10,,,22599100.0,ns,2809565
benchmark,std i64,10,,,23893400.0,ns,2931720
benchmark,std i64,10,,,24961800.0,ns,3053875
benchmark,std i64,10,,,25944200.0,ns,3176030
benchmark,std i64,10,,,26876900.0,ns,3298185
benchmark,std i64,10,,,27935000.0,ns,3420340
benchmark,std i64,10,,,28964600.0,ns,3542495
benchmark,std i64,10,,,29220700.0,ns,3664650
benchmark,std i64,10,,,30304200.0,ns,3786805
benchmark,std i64,10,,,31052900.0,ns,3908960
benchmark,std i64,10,,,32883200.0,ns,4031115
benchmark,std i64,10,,,33876200.0,ns,4153270
benchmark,std i64,10,,,34317500.0,ns,4275425
benchmark,std i64,10,,,36043500.0,ns,4397580
benchmark,std i64,10,,,36958200.0,ns,4519735
benchmark,std i64,10,,,37892800.0,ns,4641890
benchmark,std i64,10,,,39001900.0,ns,4764045
benchmark,std i64,10,,,39858600.0,ns,4886200
benchmark,std i64,10,,,39229800.0,ns,5008355
benchmark,std i64,10,,,41829500.0,ns,5130510
benchmark,std i64,10,,,41905300.0,ns,5252665
benchmark,std i64,10,,,43062000.0,ns,5374820
benchmark,std i64,10,,,44793500.0,ns,5496975
benchmark,std i64,10,,,45018900.0,ns,5619130
benchmark,std i64,10,,,46116100.0,ns,5741285
benchmark,std i64,10,,,47799500.0,ns,5863440
benchmark,std i64,10,,,48917000.0,ns,5985595
benchmark,std i64,10,,,49858300.0,ns,6107750
benchmark,std i64,10,,,49440700.0,ns,6229905
benchmark,std i64,10,,,50127500.0,ns,6352060
benchmark,std i64,10,,,52637200.0,ns,6474215
benchmark,std i64,10,,,53417600.0,ns,6596370
benchmark,std i64,10,,,53484300.0,ns,6718525
benchmark,std i64,10,,,55444000.0,ns,6840680
benchmark,std i64,10,,,55560700.0,ns,6962835
benchmark,std i64,10,,,57002600.0,ns,7084990
benchmark,std i64,10,,,58774100.0,ns,7207145
benchmark,std i64,10,,,59868700.0,ns,7329300
benchmark,std i64,10,,,59138600.0,ns,7451455
benchmark,std i64,10,,,60982700.0,ns,7573610
benchmark,std i64,10,,,61144800.0,ns,7695765
benchmark,std i64,10,,,62620100.0,ns,7817920
benchmark,std i64,10,,,64351200.0,ns,7940075
benchmark,std i64,10,,,65784200.0,ns,8062230
benchmark,std i64,10,,,66649800.0,ns,8184385
benchmark,std i64,10,,,66708100.0,ns,8306540
benchmark,std i64,10,,,68172200.0,ns,8428695
benchmark,std i64,10,,,69746200.0,ns,8550850
benchmark,std i64,10,,,69918300.0,ns,8673005
benchmark,std i64,10,,,71807200.0,ns,8795160
benchmark,std i64,10,,,73551800.0,ns,8917315
benchmark,std i64,10,,,73008800.0,ns,9039470
benchmark,std i64,10,,,74635900.0,ns,9161625
benchmark,std i64,10,,,75788100.0,ns,9283780
benchmark,std i64,10,,,75019300.0,ns,9405935
benchmark,std i64,10,,,77685100.0,ns,9528090
benchmark,std i64,10,,,80498000.0,ns,9650245
benchmark,std i64,10,,,79913100.0,ns,9772400
benchmark,std i64,10,,,80185000.0,ns,9894555
benchmark,std i64,10,,,80080200.0,ns,10016710
benchmark,std i64,10,,,81978100.0,ns,10138865
benchmark,std i64,10,,,82892200.0,ns,10261020
benchmark,std i64,10,,,83597400.0,ns,10383175
benchmark,std i64,10,,,86643600.0,ns,10505330
benchmark,std i64,10,,,86802500.0,ns,10627485
benchmark,std i64,10,,,87702400.0,ns,10749640
benchmark,std i64,10,,,87033700.0,ns,10871795
benchmark,std i64,10,,,88825700.0,ns,10993950
benchmark,std i64,10,,,88251200.0,ns,11116105
benchmark,std i64,10,,,90893400.0,ns,11238260
benchmark,std i64,10,,,91126600.0,ns,11360415
benchmark,std i64,10,,,91485200.0,ns,11482570
benchmark,std i64,10,,,93023300.0,ns,11604725
benchmark,std i64,10,,,94776400.0,ns,11726880
benchmark,std i64,10,,,96290200.0,ns,11849035
benchmark,std i64,10,,,96464500.0,ns,11971190
benchmark,std i64,10,,,98711000.0,ns,12093345
benchmark,std i64,10,,,99237200.0,ns,12215500
