group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,u128,15,,,984600.0,ns,152445
benchmark,u128,15,,,1969100.0,ns,304890
benchmark,u128,15,,,2953700.0,ns,457335
benchmark,u128,15,,,3998200.0,ns,609780
benchmark,u128,15,,,4922700.0,ns,762225
benchmark,u128,15,,,5907300.0,ns,914670
benchmark,u128,15,,,6955100.0,ns,1067115
benchmark,u128,15,,,7876400.0,ns,1219560
benchmark,u128,15,,,8919600.0,ns,1372005
benchmark,u128,15,,,9920500.0,ns,1524450
benchmark,u128,15,,,10830000.0,ns,1676895
benchmark,u128,15,,,11886000.0,ns,1829340
benchmark,u128,15,,,12873300.0,ns,1981785
benchmark,u128,15,,,13860300.0,ns,2134230
benchmark,u128,15,,,14840300.0,ns,2286675
benchmark,u128,15,,,15832500.0,ns,2439120
benchmark,u128,15,,,16808900.0,ns,2591565
benchmark,u128,15,,,17799100.0,ns,2744010
benchmark,u128,15,,,18776000.0,ns,2896455
benchmark,u128,15,,,19755800.0,ns,3048900
benchmark,u128,15,,,20832700.0,ns,3201345
benchmark,u128,15,,,21730800.0,ns,3353790
benchmark,u128,15,,,22769000.0,ns,3506235
benchmark,u128,15,,,23756200.0,ns,3658680
benchmark,u128,15,,,24754100.0,ns,3811125
benchmark,u128,15,,,25817200.0,ns,3963570
benchmark,u128,15,,,27098800.0,ns,4116015
benchmark,u128,15,,,27725300.0,ns,4268460
benchmark,u128,15,,,28698300.0,ns,4420905
benchmark,u128,15,,,29697700.0,ns,4573350
benchmark,u128,15,,,30691400.0,ns,4725795
benchmark,u128,15,,,31676400.0,ns,4878240
benchmark,u128,15,,,32627300.0,ns,5030685
benchmark,u128,15,,,33628500.0,ns,5183130
benchmark,u128,15,,,34602200.0,ns,5335575
benchmark,u128,15,,,35586000.0,ns,5488020
benchmark,u128,15,,,36640400.0,ns,5640465
benchmark,u128,15,,,37586800.0,ns,5792910
benchmark,u128,15,,,38631600.0,ns,5945355
benchmark,u128,15,,,39518300.0,ns,6097800
benchmark,u128,15,,,40603000.0,ns,6250245
benchmark,u128,15,,,41529400.0,ns,6402690
benchmark,u128,15,,,42541100.0,ns,6555135
benchmark,u128,15,,,43551200.0,ns,6707580
benchmark,u128,15,,,44526900.0,ns,6860025
benchmark,u128,15,,,45503000.0,ns,7012470
benchmark,u128,15,,,46501800.0,ns,7164915
benchmark,u128,15,,,47499800.0,ns,7317360
benchmark,u128,15,,,48470100.0,ns,7469805
benchmark,u128,15,,,49452100.0,ns,7622250
benchmark,u128,15,,,50623400.0,ns,7774695
benchmark,u128,15,,,51401200.0,ns,7927140
benchmark,u128,15,,,52704500.0,ns,8079585
benchmark,u128,15,,,53488600.0,ns,8232030
benchmark,u128,15,,,54413900.0,ns,8384475
benchmark,u128,15,,,55390000.0,ns,8536920
benchmark,u128,15,,,56405900.0,ns,8689365
benchmark,u128,15,,,57371300.0,ns,8841810
benchmark,u128,15,,,58372900.0,ns,8994255
benchmark,u128,15,,,59391100.0,ns,9146700
benchmark,u128,15,,,60287700.0,ns,9299145
benchmark,u128,15,,,61348800.0,ns,9451590
benchmark,u128,15,,,62263400.0,ns,9604035
benchmark,u128,15,,,63337300.0,ns,9756480
benchmark,u128,15,,,64290700.0,ns,9908925
benchmark,u128,15,,,65302000.0,ns,10061370
benchmark,u128,15,,,66235900.0,ns,10213815
benchmark,u128,15,,,67334300.0,ns,10366260
benchmark,u128,15,,,68667200.0,ns,10518705
benchmark,u128,15,,,69284400.0,ns,10671150
benchmark,u128,15,,,70216500.0,ns,10823595
benchmark,u128,15,,,71250900.0,ns,10976040
benchmark,u128,15,,,72152500.0,ns,11128485
benchmark,u128,15,,,73274800.0,ns,11280930
benchmark,u128,15,,,74207200.0,ns,11433375
benchmark,u128,15,,,75219400.0,ns,11585820
benchmark,u128,15,,,76114000.0,ns,11738265
benchmark,u128,15,,,77156000.0,ns,11890710
benchmark,u128,15,,,78151300.0,ns,12043155
benchmark,u128,15,,,79124600.0,ns,12195600
benchmark,u128,15,,,80119700.0,ns,12348045
benchmark,u128,15,,,81135000.0,ns,12500490
benchmark,u128,15,,,82451500.0,ns,12652935
benchmark,u128,15,,,83128400.0,ns,12805380
benchmark,u128,15,,,84102700.0,ns,12957825
benchmark,u128,15,,,85066500.0,ns,13110270
benchmark,u128,15,,,85996200.0,ns,13262715
benchmark,u128,15,,,86997600.0,ns,13415160
benchmark,u128,15,,,88055900.0,ns,13567605
benchmark,u128,15,,,89039600.0,ns,13720050
benchmark,u128,15,,,89951600.0,ns,13872495
benchmark,u128,15,,,91005900.0,ns,14024940
benchmark,u128,15,,,92087100.0,ns,14177385
benchmark,u128,15,,,93366100.0,ns,14329830
benchmark,u128,15,,,93992700.0,ns,14482275
benchmark,u128,15,,,94910900.0,ns,14634720
benchmark,u128,15,,,95865800.0,ns,14787165
benchmark,u128,15,,,96923000.0,ns,14939610
benchmark,u128,15,,,97841700.0,ns,15092055
benchmark,u128,15,,,98826600.0,ns,15244500
