group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std i128,2,,,1011900.0,ns,130906
benchmark,std i128,2,,,2020600.0,ns,261812
benchmark,std i128,2,,,3029600.0,ns,392718
benchmark,std i128,2,,,4039200.0,ns,523624
benchmark,std i128,2,,,5049300.0,ns,654530
benchmark,std i128,2,,,6132500.0,ns,785436
benchmark,std i128,2,,,7068700.0,ns,916342
benchmark,std i128,2,,,8148500.0,ns,1047248
benchmark,std i128,2,,,9088800.0,ns,1178154
benchmark,std i128,2,,,10166900.0,ns,1309060
benchmark,std i128,2,,,11204600.0,ns,1439966
benchmark,std i128,2,,,12117900.0,ns,1570872
benchmark,std i128,2,,,13194800.0,ns,1701778
benchmark,std i128,2,,,14213200.0,ns,1832684
benchmark,std i128,2,,,15226100.0,ns,1963590
benchmark,std i128,2,,,16237400.0,ns,2094496
benchmark,std i128,2,,,17232100.0,ns,2225402
benchmark,std i128,2,,,18250600.0,ns,2356308
benchmark,std i128,2,,,19343500.0,ns,2487214
benchmark,std i128,2,,,20261600.0,ns,2618120
benchmark,std i128,2,,,21275600.0,ns,2749026
benchmark,std i128,2,,,22365800.0,ns,2879932
benchmark,std i128,2,,,23295900.0,ns,3010838
benchmark,std i128,2,,,24402200.0,ns,3141744
benchmark,std i128,2,,,25306600.0,ns,3272650
benchmark,std i128,2,,,26367600.0,ns,3403556
benchmark,std i128,2,,,27399500.0,ns,3534462
benchmark,std i128,2,,,28443500.0,ns,3665368
benchmark,std i128,2,,,29418400.0,ns,3796274
benchmark,std i128,2,,,30417800.0,ns,3927180
benchmark,std i128,2,,,31454600.0,ns,4058086
benchmark,std i128,2,,,32470500.0,ns,4188992
benchmark,std i128,2,,,33455400.0,ns,4319898
benchmark,std i128,2,,,34470100.0,ns,4450804
benchmark,std i128,2,,,35470100.0,ns,4581710
benchmark,std i128,2,,,36544800.0,ns,4712616
benchmark,std i128,2,,,37495900.0,ns,4843522
benchmark,std i128,2,,,38486300.0,ns,4974428
benchmark,std i128,2,,,39744500.0,ns,5105334
benchmark,std i128,2,,,41136200.0,ns,5236240
benchmark,std i128,2,,,41638600.0,ns,5367146
benchmark,std i128,2,,,42565500.0,ns,5498052
benchmark,std i128,2,,,43613200.0,ns,5628958
benchmark,std i128,2,,,44676400.0,ns,5759864
benchmark,std i128,2,,,45655400.0,ns,5890770
benchmark,std i128,2,,,46682200.0,ns,6021676
benchmark,std i128,2,,,47673600.0,ns,6152582
benchmark,std i128,2,,,48708700.0,ns,6283488
benchmark,std i128,2,,,49698200.0,ns,6414394
benchmark,std i128,2,,,50713000.0,ns,6545300
benchmark,std i128,2,,,51808000.0,ns,6676206
benchmark,std i128,2,,,52733600.0,ns,6807112
benchmark,std i128,2,,,53801900.0,ns,6938018
benchmark,std i128,2,,,54793700.0,ns,7068924
benchmark,std i128,2,,,55771900.0,ns,7199830
benchmark,std i128,2,,,56836000.0,ns,7330736
benchmark,std i128,2,,,57834300.0,ns,7461642
benchmark,std i128,2,,,58798600.0,ns,7592548
benchmark,std i128,2,,,59926400.0,ns,7723454
benchmark,std i128,2,,,61215500.0,ns,7854360
benchmark,std i128,2,,,61932500.0,ns,7985266
benchmark,std i128,2,,,62860000.0,ns,8116172
benchmark,std i128,2,,,63905200.0,ns,8247078
benchmark,std i128,2,,,64903200.0,ns,8377984
benchmark,std i128,2,,,66012000.0,ns,8508890
benchmark,std i128,2,,,66943900.0,ns,8639796
benchmark,std i128,2,,,67939200.0,ns,8770702
benchmark,std i128,2,,,69067200.0,ns,8901608
benchmark,std i128,2,,,69955800.0,ns,9032514
benchmark,std i128,2,,,71035300.0,ns,9163420
benchmark,std i128,2,,,71957100.0,ns,9294326
benchmark,std i128,2,,,73039700.0,ns,9425232
benchmark,std i128,2,,,74057300.0,ns,9556138
benchmark,std i128,2,,,75279700.0,ns,9687044
benchmark,std i128,2,,,76334500.0,ns,9817950
benchmark,std i128,2,,,77117300.0,ns,9948856
benchmark,std i128,2,,,78130500.0,ns,10079762
benchmark,std i128,2,,,79149700.0,ns,10210668
benchmark,std i128,2,,,80234500.0,ns,10341574
benchmark,std i128,2,,,81164800.0,ns,10472480
benchmark,std i128,2,,,82320200.0,ns,10603386
benchmark,std i128,2,,,83164500.0,ns,10734292
benchmark,std i128,2,,,84272900.0,ns,10865198
benchmark,std i128,2,,,85392100.0,ns,10996104
benchmark,std i128,2,,,86165800.0,ns,11127010
benchmark,std i128,2,,,87432500.0,ns,11257916
benchmark,std i128,2,,,88645200.0,ns,11388822
benchmark,std i128,2,,,89261500.0,ns,11519728
benchmark,std i128,2,,,90443700.0,ns,11650634
benchmark,std i128,2,,,91402000.0,ns,11781540
benchmark,std i128,2,,,92501600.0,ns,11912446
benchmark,std i128,2,,,93386900.0,ns,12043352
benchmark,std i128,2,,,94350600.0,ns,12174258
benchmark,std i128,2,,,95329800.0,ns,12305164
benchmark,std i128,2,,,96395500.0,ns,12436070
benchmark,std i128,2,,,97450300.0,ns,12566976
benchmark,std i128,2,,,98495900.0,ns,12697882
benchmark,std i128,2,,,99866800.0,ns,12828788
benchmark,std i128,2,,,100534600.0,ns,12959694
benchmark,std i128,2,,,101477200.0,ns,13090600
