group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std i128,5,,,1005800.0,ns,100569
benchmark,std i128,5,,,2011400.0,ns,201138
benchmark,std i128,5,,,3017100.0,ns,301707
benchmark,std i128,5,,,4022800.0,ns,402276
benchmark,std i128,5,,,5100700.0,ns,502845
benchmark,std i128,5,,,6034200.0,ns,603414
benchmark,std i128,5,,,7115900.0,ns,703983
benchmark,std i128,5,,,8056700.0,ns,804552
benchmark,std i128,5,,,9124200.0,ns,905121
benchmark,std i128,5,,,10056900.0,ns,1005690
benchmark,std i128,5,,,11111000.0,ns,1106259
benchmark,std i128,5,,,12118500.0,ns,1206828
benchmark,std i128,5,,,13123800.0,ns,1307397
benchmark,std i128,5,,,14152400.0,ns,1407966
benchmark,std i128,5,,,15085900.0,ns,1508535
benchmark,std i128,5,,,16240000.0,ns,1609104
benchmark,std i128,5,,,17144400.0,ns,1709673
benchmark,std i128,5,,,18173000.0,ns,1810242
benchmark,std i128,5,,,19156700.0,ns,1910811
benchmark,std i128,5,,,20183500.0,ns,2011380
benchmark,std i128,5,,,21235800.0,ns,2111949
benchmark,std i128,5,,,22175100.0,ns,2212518
benchmark,std i128,5,,,23266800.0,ns,2313087
benchmark,std i128,5,,,24207900.0,ns,2413656
benchmark,std i128,5,,,25275400.0,ns,2514225
benchmark,std i128,5,,,26213300.0,ns,2614794
benchmark,std i128,5,,,27313100.0,ns,2715363
benchmark,std i128,5,,,28313100.0,ns,2815932
benchmark,std i128,5,,,29313500.0,ns,2916501
benchmark,std i128,5,,,30341100.0,ns,3017070
benchmark,std i128,5,,,31315100.0,ns,3117639
benchmark,std i128,5,,,32338400.0,ns,3218208
benchmark,std i128,5,,,33365500.0,ns,3318777
benchmark,std i128,5,,,34334300.0,ns,3419346
benchmark,std i128,5,,,35334300.0,ns,3519915
benchmark,std i128,5,,,36390200.0,ns,3620484
benchmark,std i128,5,,,37351400.0,ns,3721053
benchmark,std i128,5,,,38704100.0,ns,3821622
benchmark,std i128,5,,,39357800.0,ns,3922191
benchmark,std i128,5,,,40433100.0,ns,4022760
benchmark,std i128,5,,,41390900.0,ns,4123329
benchmark,std i128,5,,,42477700.0,ns,4223898
benchmark,std i128,5,,,43471500.0,ns,4324467
benchmark,std i128,5,,,44491600.0,ns,4425036
benchmark,std i128,5,,,45471000.0,ns,4525605
benchmark,std i128,5,,,46487900.0,ns,4626174
benchmark,std i128,5,,,47458900.0,ns,4726743
benchmark,std i128,5,,,48496100.0,ns,4827312
benchmark,std i128,5,,,49499200.0,ns,4927881
benchmark,std i128,5,,,50505300.0,ns,5028450
benchmark,std i128,5,,,51516000.0,ns,5129019
benchmark,std i128,5,,,52573500.0,ns,5229588
benchmark,std i128,5,,,53522700.0,ns,5330157
benchmark,std i128,5,,,54599500.0,ns,5430726
benchmark,std i128,5,,,55533400.0,ns,5531295
benchmark,std i128,5,,,56618900.0,ns,5631864
benchmark,std i128,5,,,57613600.0,ns,5732433
benchmark,std i128,5,,,58606900.0,ns,5833002
benchmark,std i128,5,,,59836800.0,ns,5933571
benchmark,std i128,5,,,60647000.0,ns,6034140
benchmark,std i128,5,,,61720600.0,ns,6134709
benchmark,std i128,5,,,62598900.0,ns,6235278
benchmark,std i128,5,,,63641400.0,ns,6335847
benchmark,std i128,5,,,64616900.0,ns,6436416
benchmark,std i128,5,,,65719600.0,ns,6536985
benchmark,std i128,5,,,66703000.0,ns,6637554
benchmark,std i128,5,,,67634800.0,ns,6738123
benchmark,std i128,5,,,68779400.0,ns,6838692
benchmark,std i128,5,,,69727000.0,ns,6939261
benchmark,std i128,5,,,70695000.0,ns,7039830
benchmark,std i128,5,,,71761100.0,ns,7140399
benchmark,std i128,5,,,72775800.0,ns,7240968
benchmark,std i128,5,,,73769000.0,ns,7341537
benchmark,std i128,5,,,74952600.0,ns,7442106
benchmark,std i128,5,,,75753900.0,ns,7542675
benchmark,std i128,5,,,76744500.0,ns,7643244
benchmark,std i128,5,,,77790000.0,ns,7743813
benchmark,std i128,5,,,78772700.0,ns,7844382
benchmark,std i128,5,,,79766900.0,ns,7944951
benchmark,std i128,5,,,80761000.0,ns,8045520
benchmark,std i128,5,,,81824400.0,ns,8146089
benchmark,std i128,5,,,82782800.0,ns,8246658
benchmark,std i128,5,,,83800400.0,ns,8347227
benchmark,std i128,5,,,84841900.0,ns,8447796
benchmark,std i128,5,,,85803800.0,ns,8548365
benchmark,std i128,5,,,87178500.0,ns,8648934
benchmark,std i128,5,,,87878500.0,ns,8749503
benchmark,std i128,5,,,88960400.0,ns,8850072
benchmark,std i128,5,,,89963500.0,ns,8950641
benchmark,std i128,5,,,90923100.0,ns,9051210
benchmark,std i128,5,,,91877400.0,ns,9151779
benchmark,std i128,5,,,92878800.0,ns,9252348
benchmark,std i128,5,,,93915600.0,ns,9352917
benchmark,std i128,5,,,94916000.0,ns,9453486
benchmark,std i128,5,,,95987600.0,ns,9554055
benchmark,std i128,5,,,96989000.0,ns,9654624
benchmark,std i128,5,,,98401100.0,ns,9755193
benchmark,std i128,5,,,99005000.0,ns,9855762
benchmark,std i128,5,,,100094300.0,ns,9956331
benchmark,std i128,5,,,100998600.0,ns,10056900
