group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,neg i128,5,,,983400.0,ns,142671
benchmark,neg i128,5,,,1962700.0,ns,285342
benchmark,neg i128,5,,,2942600.0,ns,428013
benchmark,neg i128,5,,,3923500.0,ns,570684
benchmark,neg i128,5,,,4904300.0,ns,713355
benchmark,neg i128,5,,,5955700.0,ns,856026
benchmark,neg i128,5,,,6866100.0,ns,998697
benchmark,neg i128,5,,,7936900.0,ns,1141368
benchmark,neg i128,5,,,8827800.0,ns,1284039
benchmark,neg i128,5,,,9872200.0,ns,1426710
benchmark,neg i128,5,,,10861100.0,ns,1569381
benchmark,neg i128,5,,,11770400.0,ns,1712052
benchmark,neg i128,5,,,12816600.0,ns,1854723
benchmark,neg i128,5,,,13811700.0,ns,1997394
benchmark,neg i128,5,,,14823300.0,ns,2140065
benchmark,neg i128,5,,,15755700.0,ns,2282736
benchmark,neg i128,5,,,16745300.0,ns,2425407
benchmark,neg i128,5,,,17720300.0,ns,2568078
benchmark,neg i128,5,,,18829800.0,ns,2710749
benchmark,neg i128,5,,,19717200.0,ns,2853420
benchmark,neg i128,5,,,20669500.0,ns,2996091
benchmark,neg i128,5,,,21644000.0,ns,3138762
benchmark,neg i128,5,,,22695700.0,ns,3281433
benchmark,neg i128,5,,,23935400.0,ns,3424104
benchmark,neg i128,5,,,24672100.0,ns,3566775
benchmark,neg i128,5,,,25652100.0,ns,3709446
benchmark,neg i128,5,,,26557400.0,ns,3852117
benchmark,neg i128,5,,,27685700.0,ns,3994788
benchmark,neg i128,5,,,28608300.0,ns,4137459
benchmark,neg i128,5,,,29586500.0,ns,4280130
benchmark,neg i128,5,,,30644700.0,ns,4422801
benchmark,neg i128,5,,,31548200.0,ns,4565472
benchmark,neg i128,5,,,32563100.0,ns,4708143
benchmark,neg i128,5,,,33495900.0,ns,4850814
benchmark,neg i128,5,,,34476500.0,ns,4993485
benchmark,neg i128,5,,,35445900.0,ns,5136156
benchmark,neg i128,5,,,36466700.0,ns,5278827
benchmark,neg i128,5,,,37500700.0,ns,5421498
benchmark,neg i128,5,,,38413500.0,ns,5564169
benchmark,neg i128,5,,,39472500.0,ns,5706840
benchmark,neg i128,5,,,40371000.0,ns,5849511
benchmark,neg i128,5,,,41434200.0,ns,5992182
benchmark,neg i128,5,,,42370700.0,ns,6134853
benchmark,neg i128,5,,,43389000.0,ns,6277524
benchmark,neg i128,5,,,44296100.0,ns,6420195
benchmark,neg i128,5,,,45368600.0,ns,6562866
benchmark,neg i128,5,,,46294000.0,ns,6705537
benchmark,neg i128,5,,,47303000.0,ns,6848208
benchmark,neg i128,5,,,48304100.0,ns,6990879
benchmark,neg i128,5,,,49362100.0,ns,7133550
benchmark,neg i128,5,,,50645400.0,ns,7276221
benchmark,neg i128,5,,,51207500.0,ns,7418892
benchmark,neg i128,5,,,52205500.0,ns,7561563
benchmark,neg i128,5,,,53253400.0,ns,7704234
benchmark,neg i128,5,,,54175200.0,ns,7846905
benchmark,neg i128,5,,,55264200.0,ns,7989576
benchmark,neg i128,5,,,56139200.0,ns,8132247
benchmark,neg i128,5,,,57177300.0,ns,8274918
benchmark,neg i128,5,,,58241600.0,ns,8417589
benchmark,neg i128,5,,,59153200.0,ns,8560260
benchmark,neg i128,5,,,60032000.0,ns,8702931
benchmark,neg i128,5,,,61128700.0,ns,8845602
benchmark,neg i128,5,,,62140200.0,ns,8988273
benchmark,neg i128,5,,,63210600.0,ns,9130944
benchmark,neg i128,5,,,64026100.0,ns,9273615
benchmark,neg i128,5,,,65031100.0,ns,9416286
benchmark,neg i128,5,,,66107800.0,ns,9558957
benchmark,neg i128,5,,,67246200.0,ns,9701628
benchmark,neg i128,5,,,67968500.0,ns,9844299
benchmark,neg i128,5,,,69078600.0,ns,9986970
benchmark,neg i128,5,,,69981200.0,ns,10129641
benchmark,neg i128,5,,,71029200.0,ns,10272312
benchmark,neg i128,5,,,72003100.0,ns,10414983
benchmark,neg i128,5,,,72907900.0,ns,10557654
benchmark,neg i128,5,,,73924100.0,ns,10700325
benchmark,neg i128,5,,,74810800.0,ns,10842996
benchmark,neg i128,5,,,75882900.0,ns,10985667
benchmark,neg i128,5,,,76843900.0,ns,11128338
benchmark,neg i128,5,,,77890600.0,ns,11271009
benchmark,neg i128,5,,,78871400.0,ns,11413680
benchmark,neg i128,5,,,79817600.0,ns,11556351
benchmark,neg i128,5,,,81085100.0,ns,11699022
benchmark,neg i128,5,,,81919800.0,ns,11841693
benchmark,neg i128,5,,,82896100.0,ns,11984364
benchmark,neg i128,5,,,83777300.0,ns,12127035
benchmark,neg i128,5,,,84694100.0,ns,12269706
benchmark,neg i128,5,,,85793600.0,ns,12412377
benchmark,neg i128,5,,,86735700.0,ns,12555048
benchmark,neg i128,5,,,87672700.0,ns,12697719
benchmark,neg i128,5,,,88707700.0,ns,12840390
benchmark,neg i128,5,,,89678400.0,ns,12983061
benchmark,neg i128,5,,,90629100.0,ns,13125732
benchmark,neg i128,5,,,91726300.0,ns,13268403
benchmark,neg i128,5,,,92973900.0,ns,13411074
benchmark,neg i128,5,,,93694100.0,ns,13553745
benchmark,neg i128,5,,,94918400.0,ns,13696416
benchmark,neg i128,5,,,95568400.0,ns,13839087
benchmark,neg i128,5,,,96645700.0,ns,13981758
benchmark,neg i128,5,,,97533900.0,ns,14124429
benchmark,neg i128,5,,,98517700.0,ns,14267100
