group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std u128,17,,,1058900.0,ns,58027
benchmark,std u128,17,,,1989800.0,ns,116054
benchmark,std u128,17,,,2975400.0,ns,174081
benchmark,std u128,17,,,3966100.0,ns,232108
benchmark,std u128,17,,,4957500.0,ns,290135
benchmark,std u128,17,,,6838700.0,ns,348162
benchmark,std u128,17,,,8843100.0,ns,406189
benchmark,std u128,17,,,10181000.0,ns,464216
benchmark,std u128,17,,,10933800.0,ns,522243
benchmark,std u128,17,,,9915100.0,ns,580270
benchmark,std u128,17,,,23284800.0,ns,638297
benchmark,std u128,17,,,19185400.0,ns,696324
benchmark,std u128,17,,,12958200.0,ns,754351
benchmark,std u128,17,,,13956300.0,ns,812378
benchmark,std u128,17,,,14947100.0,ns,870405
benchmark,std u128,17,,,15936900.0,ns,928432
benchmark,std u128,17,,,16926700.0,ns,986459
benchmark,std u128,17,,,17933200.0,ns,1044486
benchmark,std u128,17,,,18927400.0,ns,1102513
benchmark,std u128,17,,,19919000.0,ns,1160540
benchmark,std u128,17,,,20959300.0,ns,1218567
benchmark,std u128,17,,,21863900.0,ns,1276594
benchmark,std u128,17,,,22968600.0,ns,1334621
benchmark,std u128,17,,,23880600.0,ns,1392648
benchmark,std u128,17,,,24929400.0,ns,1450675
benchmark,std u128,17,,,25849700.0,ns,1508702
benchmark,std u128,17,,,26911900.0,ns,1566729
benchmark,std u128,17,,,27892300.0,ns,1624756
benchmark,std u128,17,,,28892700.0,ns,1682783
benchmark,std u128,17,,,29909000.0,ns,1740810
benchmark,std u128,17,,,30886800.0,ns,1798837
benchmark,std u128,17,,,31871700.0,ns,1856864
benchmark,std u128,17,,,32876000.0,ns,1914891
benchmark,std u128,17,,,33845000.0,ns,1972918
benchmark,std u128,17,,,34837600.0,ns,2030945
benchmark,std u128,17,,,36235300.0,ns,2088972
benchmark,std u128,17,,,36823800.0,ns,2146999
benchmark,std u128,17,,,37824700.0,ns,2205026
benchmark,std u128,17,,,38954100.0,ns,2263053
benchmark,std u128,17,,,39798200.0,ns,2321080
benchmark,std u128,17,,,40996400.0,ns,2379107
benchmark,std u128,17,,,41813800.0,ns,2437134
benchmark,std u128,17,,,42772800.0,ns,2495161
benchmark,std u128,17,,,43861400.0,ns,2553188
benchmark,std u128,17,,,44827200.0,ns,2611215
benchmark,std u128,17,,,45814600.0,ns,2669242
benchmark,std u128,17,,,46827800.0,ns,2727269
benchmark,std u128,17,,,47992200.0,ns,2785296
benchmark,std u128,17,,,48755300.0,ns,2843323
benchmark,std u128,17,,,49764000.0,ns,2901350
benchmark,std u128,17,,,50764200.0,ns,2959377
benchmark,std u128,17,,,51947600.0,ns,3017404
benchmark,std u128,17,,,52736600.0,ns,3075431
benchmark,std u128,17,,,53793600.0,ns,3133458
benchmark,std u128,17,,,54753600.0,ns,3191485
benchmark,std u128,17,,,55798400.0,ns,3249512
benchmark,std u128,17,,,57011900.0,ns,3307539
benchmark,std u128,17,,,57750600.0,ns,3365566
benchmark,std u128,17,,,58814700.0,ns,3423593
benchmark,std u128,17,,,59769700.0,ns,3481620
benchmark,std u128,17,,,60761500.0,ns,3539647
benchmark,std u128,17,,,61653200.0,ns,3597674
benchmark,std u128,17,,,62717300.0,ns,3655701
benchmark,std u128,17,,,63775400.0,ns,3713728
benchmark,std u128,17,,,64753200.0,ns,3771755
benchmark,std u128,17,,,65786800.0,ns,3829782
benchmark,std u128,17,,,69285000.0,ns,3887809
benchmark,std u128,17,,,68560600.0,ns,3945836
benchmark,std u128,17,,,69965300.0,ns,4003863
benchmark,std u128,17,,,69757300.0,ns,4061890
benchmark,std u128,17,,,70662100.0,ns,4119917
benchmark,std u128,17,,,71721500.0,ns,4177944
benchmark,std u128,17,,,72971700.0,ns,4235971
benchmark,std u128,17,,,73759000.0,ns,4293998
benchmark,std u128,17,,,74743400.0,ns,4352025
benchmark,std u128,17,,,75773700.0,ns,4410052
benchmark,std u128,17,,,76672800.0,ns,4468079
benchmark,std u128,17,,,77690300.0,ns,4526106
benchmark,std u128,17,,,78717400.0,ns,4584133
benchmark,std u128,17,,,79703900.0,ns,4642160
benchmark,std u128,17,,,80636400.0,ns,4700187
benchmark,std u128,17,,,81650800.0,ns,4758214
benchmark,std u128,17,,,82685000.0,ns,4816241
benchmark,std u128,17,,,83623900.0,ns,4874268
benchmark,std u128,17,,,84604200.0,ns,4932295
benchmark,std u128,17,,,85905800.0,ns,4990322
benchmark,std u128,17,,,86634900.0,ns,5048349
benchmark,std u128,17,,,87756500.0,ns,5106376
benchmark,std u128,17,,,88664600.0,ns,5164403
benchmark,std u128,17,,,89614600.0,ns,5222430
benchmark,std u128,17,,,90668100.0,ns,5280457
benchmark,std u128,17,,,91675300.0,ns,5338484
benchmark,std u128,17,,,92609200.0,ns,5396511
benchmark,std u128,17,,,93607100.0,ns,5454538
benchmark,std u128,17,,,94781100.0,ns,5512565
benchmark,std u128,17,,,95616900.0,ns,5570592
benchmark,std u128,17,,,98879200.0,ns,5628619
benchmark,std u128,17,,,102711700.0,ns,5686646
benchmark,std u128,17,,,98639000.0,ns,5744673
benchmark,std u128,17,,,99664800.0,ns,5802700
