group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std neg i128,2,,,984500.0,ns,131245
benchmark,std neg i128,2,,,1968700.0,ns,262490
benchmark,std neg i128,2,,,2953100.0,ns,393735
benchmark,std neg i128,2,,,4025500.0,ns,524980
benchmark,std neg i128,2,,,4921700.0,ns,656225
benchmark,std neg i128,2,,,5906100.0,ns,787470
benchmark,std neg i128,2,,,6941800.0,ns,918715
benchmark,std neg i128,2,,,7874700.0,ns,1049960
benchmark,std neg i128,2,,,8928800.0,ns,1181205
benchmark,std neg i128,2,,,9843400.0,ns,1312450
benchmark,std neg i128,2,,,10911800.0,ns,1443695
benchmark,std neg i128,2,,,11889500.0,ns,1574940
benchmark,std neg i128,2,,,12866700.0,ns,1706185
benchmark,std neg i128,2,,,13852400.0,ns,1837430
benchmark,std neg i128,2,,,14765100.0,ns,1968675
benchmark,std neg i128,2,,,15980800.0,ns,2099920
benchmark,std neg i128,2,,,16819400.0,ns,2231165
benchmark,std neg i128,2,,,17800600.0,ns,2362410
benchmark,std neg i128,2,,,18771100.0,ns,2493655
benchmark,std neg i128,2,,,19758000.0,ns,2624900
benchmark,std neg i128,2,,,20845400.0,ns,2756145
benchmark,std neg i128,2,,,21723300.0,ns,2887390
benchmark,std neg i128,2,,,22718300.0,ns,3018635
benchmark,std neg i128,2,,,23796200.0,ns,3149880
benchmark,std neg i128,2,,,24673300.0,ns,3281125
benchmark,std neg i128,2,,,25735000.0,ns,3412370
benchmark,std neg i128,2,,,26736700.0,ns,3543615
benchmark,std neg i128,2,,,27703700.0,ns,3674860
benchmark,std neg i128,2,,,28630000.0,ns,3806105
benchmark,std neg i128,2,,,29668200.0,ns,3937350
benchmark,std neg i128,2,,,30661200.0,ns,4068595
benchmark,std neg i128,2,,,31665800.0,ns,4199840
benchmark,std neg i128,2,,,32652300.0,ns,4331085
benchmark,std neg i128,2,,,33678400.0,ns,4462330
benchmark,std neg i128,2,,,34590800.0,ns,4593575
benchmark,std neg i128,2,,,35570300.0,ns,4724820
benchmark,std neg i128,2,,,36561600.0,ns,4856065
benchmark,std neg i128,2,,,37721500.0,ns,4987310
benchmark,std neg i128,2,,,38765300.0,ns,5118555
benchmark,std neg i128,2,,,39580400.0,ns,5249800
benchmark,std neg i128,2,,,40516900.0,ns,5381045
benchmark,std neg i128,2,,,41539200.0,ns,5512290
benchmark,std neg i128,2,,,42532100.0,ns,5643535
benchmark,std neg i128,2,,,43532300.0,ns,5774780
benchmark,std neg i128,2,,,44452500.0,ns,5906025
benchmark,std neg i128,2,,,45500800.0,ns,6037270
benchmark,std neg i128,2,,,46488100.0,ns,6168515
benchmark,std neg i128,2,,,47458600.0,ns,6299760
benchmark,std neg i128,2,,,48430800.0,ns,6431005
benchmark,std neg i128,2,,,49466000.0,ns,6562250
benchmark,std neg i128,2,,,50461100.0,ns,6693495
benchmark,std neg i128,2,,,51423400.0,ns,6824740
benchmark,std neg i128,2,,,52376400.0,ns,6955985
benchmark,std neg i128,2,,,53433400.0,ns,7087230
benchmark,std neg i128,2,,,54362300.0,ns,7218475
benchmark,std neg i128,2,,,55436800.0,ns,7349720
benchmark,std neg i128,2,,,56402300.0,ns,7480965
benchmark,std neg i128,2,,,57311800.0,ns,7612210
benchmark,std neg i128,2,,,58453000.0,ns,7743455
benchmark,std neg i128,2,,,59770000.0,ns,7874700
benchmark,std neg i128,2,,,60352800.0,ns,8005945
benchmark,std neg i128,2,,,61318200.0,ns,8137190
benchmark,std neg i128,2,,,62326800.0,ns,8268435
benchmark,std neg i128,2,,,63296400.0,ns,8399680
benchmark,std neg i128,2,,,64278000.0,ns,8530925
benchmark,std neg i128,2,,,65270100.0,ns,8662170
benchmark,std neg i128,2,,,66237800.0,ns,8793415
benchmark,std neg i128,2,,,67248200.0,ns,8924660
benchmark,std neg i128,2,,,68348000.0,ns,9055905
benchmark,std neg i128,2,,,69174100.0,ns,9187150
benchmark,std neg i128,2,,,70248800.0,ns,9318395
benchmark,std neg i128,2,,,71165100.0,ns,9449640
benchmark,std neg i128,2,,,72211000.0,ns,9580885
benchmark,std neg i128,2,,,73266900.0,ns,9712130
benchmark,std neg i128,2,,,74560600.0,ns,9843375
benchmark,std neg i128,2,,,75190000.0,ns,9974620
benchmark,std neg i128,2,,,76186500.0,ns,10105865
benchmark,std neg i128,2,,,77135000.0,ns,10237110
benchmark,std neg i128,2,,,78110500.0,ns,10368355
benchmark,std neg i128,2,,,79094600.0,ns,10499600
benchmark,std neg i128,2,,,80161300.0,ns,10630845
