group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,u128,2,,,1133700.0,ns,168649
benchmark,u128,2,,,1975800.0,ns,337298
benchmark,u128,2,,,2952200.0,ns,505947
benchmark,u128,2,,,3935200.0,ns,674596
benchmark,u128,2,,,4918900.0,ns,843245
benchmark,u128,2,,,5969800.0,ns,1011894
benchmark,u128,2,,,6886500.0,ns,1180543
benchmark,u128,2,,,7924200.0,ns,1349192
benchmark,u128,2,,,8854200.0,ns,1517841
benchmark,u128,2,,,9884500.0,ns,1686490
benchmark,u128,2,,,10821700.0,ns,1855139
benchmark,u128,2,,,11871600.0,ns,2023788
benchmark,u128,2,,,12850800.0,ns,2192437
benchmark,u128,2,,,13838900.0,ns,2361086
benchmark,u128,2,,,14820700.0,ns,2529735
benchmark,u128,2,,,15821400.0,ns,2698384
benchmark,u128,2,,,16810400.0,ns,2867033
benchmark,u128,2,,,17780800.0,ns,3035682
benchmark,u128,2,,,18770500.0,ns,3204331
benchmark,u128,2,,,19834300.0,ns,3372980
benchmark,u128,2,,,20940700.0,ns,3541629
benchmark,u128,2,,,21707500.0,ns,3710278
benchmark,u128,2,,,22783300.0,ns,3878927
benchmark,u128,2,,,23687200.0,ns,4047576
benchmark,u128,2,,,24755700.0,ns,4216225
benchmark,u128,2,,,25725400.0,ns,4384874
benchmark,u128,2,,,26632900.0,ns,4553523
benchmark,u128,2,,,27687400.0,ns,4722172
benchmark,u128,2,,,28679300.0,ns,4890821
benchmark,u128,2,,,29634900.0,ns,5059470
benchmark,u128,2,,,30643900.0,ns,5228119
benchmark,u128,2,,,31652200.0,ns,5396768
benchmark,u128,2,,,32820900.0,ns,5565417
benchmark,u128,2,,,33585700.0,ns,5734066
benchmark,u128,2,,,34591100.0,ns,5902715
benchmark,u128,2,,,35564000.0,ns,6071364
benchmark,u128,2,,,36645600.0,ns,6240013
benchmark,u128,2,,,37527800.0,ns,6408662
benchmark,u128,2,,,38595400.0,ns,6577311
benchmark,u128,2,,,39500300.0,ns,6745960
benchmark,u128,2,,,40773900.0,ns,6914609
benchmark,u128,2,,,41521100.0,ns,7083258
benchmark,u128,2,,,42620800.0,ns,7251907
benchmark,u128,2,,,43482200.0,ns,7420556
benchmark,u128,2,,,44487000.0,ns,7589205
benchmark,u128,2,,,45485300.0,ns,7757854
benchmark,u128,2,,,46468300.0,ns,7926503
benchmark,u128,2,,,47457200.0,ns,8095152
benchmark,u128,2,,,48534200.0,ns,8263801
benchmark,u128,2,,,49572600.0,ns,8432450
benchmark,u128,2,,,50392700.0,ns,8601099
benchmark,u128,2,,,51445100.0,ns,8769748
benchmark,u128,2,,,52356600.0,ns,8938397
benchmark,u128,2,,,53509700.0,ns,9107046
benchmark,u128,2,,,54335900.0,ns,9275695
benchmark,u128,2,,,55696500.0,ns,9444344
benchmark,u128,2,,,56300800.0,ns,9612993
benchmark,u128,2,,,57328000.0,ns,9781642
benchmark,u128,2,,,58270800.0,ns,9950291
benchmark,u128,2,,,59238500.0,ns,10118940
benchmark,u128,2,,,60278300.0,ns,10287589
benchmark,u128,2,,,61260900.0,ns,10456238
benchmark,u128,2,,,62304000.0,ns,10624887
benchmark,u128,2,,,63307800.0,ns,10793536
benchmark,u128,2,,,64276800.0,ns,10962185
benchmark,u128,2,,,65221100.0,ns,11130834
benchmark,u128,2,,,66456300.0,ns,11299483
benchmark,u128,2,,,67199500.0,ns,11468132
benchmark,u128,2,,,68175900.0,ns,11636781
benchmark,u128,2,,,69330000.0,ns,11805430
benchmark,u128,2,,,70344200.0,ns,11974079
benchmark,u128,2,,,71388400.0,ns,12142728
benchmark,u128,2,,,72177900.0,ns,12311377
benchmark,u128,2,,,73141700.0,ns,12480026
benchmark,u128,2,,,74064800.0,ns,12648675
benchmark,u128,2,,,75151800.0,ns,12817324
benchmark,u128,2,,,76113800.0,ns,12985973
benchmark,u128,2,,,77087400.0,ns,13154622
benchmark,u128,2,,,78034200.0,ns,13323271
benchmark,u128,2,,,79042500.0,ns,13491920
benchmark,u128,2,,,80261500.0,ns,13660569
benchmark,u128,2,,,81041200.0,ns,13829218
benchmark,u128,2,,,82198000.0,ns,13997867
benchmark,u128,2,,,83006200.0,ns,14166516
benchmark,u128,2,,,84216800.0,ns,14335165
benchmark,u128,2,,,85209700.0,ns,14503814
benchmark,u128,2,,,85959700.0,ns,14672463
benchmark,u128,2,,,87048800.0,ns,14841112
benchmark,u128,2,,,87989400.0,ns,15009761
benchmark,u128,2,,,88967700.0,ns,15178410
benchmark,u128,2,,,89897900.0,ns,15347059
benchmark,u128,2,,,91145300.0,ns,15515708
benchmark,u128,2,,,91951600.0,ns,15684357
benchmark,u128,2,,,92910700.0,ns,15853006
benchmark,u128,2,,,93963300.0,ns,16021655
benchmark,u128,2,,,95070400.0,ns,16190304
benchmark,u128,2,,,95874900.0,ns,16358953
benchmark,u128,2,,,99944800.0,ns,16527602
benchmark,u128,2,,,99438900.0,ns,16696251
benchmark,u128,2,,,99124400.0,ns,16864900
