group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std u128,10,,,1007700.0,ns,81409
benchmark,std u128,10,,,2075800.0,ns,162818
benchmark,std u128,10,,,3002000.0,ns,244227
benchmark,std u128,10,,,4002600.0,ns,325636
benchmark,std u128,10,,,5003300.0,ns,407045
benchmark,std u128,10,,,6086100.0,ns,488454
benchmark,std u128,10,,,7004600.0,ns,569863
benchmark,std u128,10,,,8071100.0,ns,651272
benchmark,std u128,10,,,9005900.0,ns,732681
benchmark,std u128,10,,,10078500.0,ns,814090
benchmark,std u128,10,,,11075000.0,ns,895499
benchmark,std u128,10,,,12007800.0,ns,976908
benchmark,std u128,10,,,13091800.0,ns,1058317
benchmark,std u128,10,,,14074800.0,ns,1139726
benchmark,std u128,10,,,15108900.0,ns,1221135
benchmark,std u128,10,,,16092100.0,ns,1302544
benchmark,std u128,10,,,17082000.0,ns,1383953
benchmark,std u128,10,,,18071200.0,ns,1465362
benchmark,std u128,10,,,19142100.0,ns,1546771
benchmark,std u128,10,,,20082800.0,ns,1628180
benchmark,std u128,10,,,21073000.0,ns,1709589
benchmark,std u128,10,,,22146100.0,ns,1790998
benchmark,std u128,10,,,23082900.0,ns,1872407
benchmark,std u128,10,,,24147700.0,ns,1953816
benchmark,std u128,10,,,25160400.0,ns,2035225
benchmark,std u128,10,,,26177500.0,ns,2116634
benchmark,std u128,10,,,27174300.0,ns,2198043
benchmark,std u128,10,,,28163300.0,ns,2279452
benchmark,std u128,10,,,29082700.0,ns,2360861
benchmark,std u128,10,,,30384800.0,ns,2442270
benchmark,std u128,10,,,31183200.0,ns,2523679
benchmark,std u128,10,,,32166100.0,ns,2605088
benchmark,std u128,10,,,33250200.0,ns,2686497
benchmark,std u128,10,,,34211600.0,ns,2767906
benchmark,std u128,10,,,35161600.0,ns,2849315
benchmark,std u128,10,,,36169400.0,ns,2930724
benchmark,std u128,10,,,37229700.0,ns,3012133
benchmark,std u128,10,,,38167900.0,ns,3093542
benchmark,std u128,10,,,39163700.0,ns,3174951
benchmark,std u128,10,,,40190400.0,ns,3256360
benchmark,std u128,10,,,41235100.0,ns,3337769
benchmark,std u128,10,,,42284300.0,ns,3419178
benchmark,std u128,10,,,43287500.0,ns,3500587
benchmark,std u128,10,,,44164900.0,ns,3581996
benchmark,std u128,10,,,45249000.0,ns,3663405
benchmark,std u128,10,,,46255200.0,ns,3744814
benchmark,std u128,10,,,47273200.0,ns,3826223
benchmark,std u128,10,,,48449700.0,ns,3907632
benchmark,std u128,10,,,49320400.0,ns,3989041
benchmark,std u128,10,,,50263800.0,ns,4070450
benchmark,std u128,10,,,51265500.0,ns,4151859
benchmark,std u128,10,,,52347500.0,ns,4233268
benchmark,std u128,10,,,53409300.0,ns,4314677
benchmark,std u128,10,,,55081400.0,ns,4396086
benchmark,std u128,10,,,55251800.0,ns,4477495
benchmark,std u128,10,,,56365700.0,ns,4558904
benchmark,std u128,10,,,57255700.0,ns,4640313
benchmark,std u128,10,,,60949000.0,ns,4721722
benchmark,std u128,10,,,60290500.0,ns,4803131
benchmark,std u128,10,,,61370700.0,ns,4884540
benchmark,std u128,10,,,61336600.0,ns,4965949
benchmark,std u128,10,,,62353800.0,ns,5047358
benchmark,std u128,10,,,63322000.0,ns,5128767
benchmark,std u128,10,,,64323900.0,ns,5210176
benchmark,std u128,10,,,65292400.0,ns,5291585
benchmark,std u128,10,,,66371800.0,ns,5372994
benchmark,std u128,10,,,67288500.0,ns,5454403
benchmark,std u128,10,,,68352500.0,ns,5535812
benchmark,std u128,10,,,69414300.0,ns,5617221
benchmark,std u128,10,,,70642000.0,ns,5698630
benchmark,std u128,10,,,71559800.0,ns,5780039
benchmark,std u128,10,,,72415800.0,ns,5861448
benchmark,std u128,10,,,73432100.0,ns,5942857
benchmark,std u128,10,,,74429700.0,ns,6024266
benchmark,std u128,10,,,75421700.0,ns,6105675
benchmark,std u128,10,,,76747000.0,ns,6187084
benchmark,std u128,10,,,77427100.0,ns,6268493
benchmark,std u128,10,,,78388900.0,ns,6349902
benchmark,std u128,10,,,79422400.0,ns,6431311
benchmark,std u128,10,,,80469600.0,ns,6512720
benchmark,std u128,10,,,81431700.0,ns,6594129
benchmark,std u128,10,,,82418100.0,ns,6675538
benchmark,std u128,10,,,83779300.0,ns,6756947
benchmark,std u128,10,,,84445300.0,ns,6838356
benchmark,std u128,10,,,85533600.0,ns,6919765
benchmark,std u128,10,,,86435400.0,ns,7001174
benchmark,std u128,10,,,87521000.0,ns,7082583
benchmark,std u128,10,,,88513600.0,ns,7163992
benchmark,std u128,10,,,89464000.0,ns,7245401
benchmark,std u128,10,,,90486200.0,ns,7326810
benchmark,std u128,10,,,91540300.0,ns,7408219
benchmark,std u128,10,,,92481600.0,ns,7489628
benchmark,std u128,10,,,93608400.0,ns,7571037
benchmark,std u128,10,,,94775600.0,ns,7652446
benchmark,std u128,10,,,95532100.0,ns,7733855
benchmark,std u128,10,,,96558000.0,ns,7815264
benchmark,std u128,10,,,97512000.0,ns,7896673
benchmark,std u128,10,,,98530800.0,ns,7978082
benchmark,std u128,10,,,99629500.0,ns,8059491
benchmark,std u128,10,,,100494900.0,ns,8140900
