group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,neg i64,5,,,984200.0,ns,326358
benchmark,neg i64,5,,,1968100.0,ns,652716
benchmark,neg i64,5,,,2952200.0,ns,979074
benchmark,neg i64,5,,,4008600.0,ns,1305432
benchmark,neg i64,5,,,4920500.0,ns,1631790
benchmark,neg i64,5,,,5904500.0,ns,1958148
benchmark,neg i64,5,,,6952800.0,ns,2284506
benchmark,neg i64,5,,,7872700.0,ns,2610864
benchmark,neg i64,5,,,8909600.0,ns,2937222
benchmark,neg i64,5,,,9956700.0,ns,3263580
benchmark,neg i64,5,,,10824900.0,ns,3589938
benchmark,neg i64,5,,,11880400.0,ns,3916296
benchmark,neg i64,5,,,12853800.0,ns,4242654
benchmark,neg i64,5,,,13847300.0,ns,4569012
benchmark,neg i64,5,,,14830900.0,ns,4895370
benchmark,neg i64,5,,,15807100.0,ns,5221728
benchmark,neg i64,5,,,16791700.0,ns,5548086
benchmark,neg i64,5,,,17764000.0,ns,5874444
benchmark,neg i64,5,,,18763200.0,ns,6200802
benchmark,neg i64,5,,,19741000.0,ns,6527160
benchmark,neg i64,5,,,20810800.0,ns,6853518
benchmark,neg i64,5,,,21720800.0,ns,7179876
benchmark,neg i64,5,,,22707600.0,ns,7506234
benchmark,neg i64,5,,,23769500.0,ns,7832592
benchmark,neg i64,5,,,24750500.0,ns,8158950
benchmark,neg i64,5,,,25660600.0,ns,8485308
benchmark,neg i64,5,,,26708700.0,ns,8811666
benchmark,neg i64,5,,,27694100.0,ns,9138024
benchmark,neg i64,5,,,28767800.0,ns,9464382
benchmark,neg i64,5,,,29575500.0,ns,9790740
benchmark,neg i64,5,,,30660100.0,ns,10117098
benchmark,neg i64,5,,,31650200.0,ns,10443456
benchmark,neg i64,5,,,32682000.0,ns,10769814
benchmark,neg i64,5,,,33600900.0,ns,11096172
benchmark,neg i64,5,,,34594600.0,ns,11422530
benchmark,neg i64,5,,,35575700.0,ns,11748888
benchmark,neg i64,5,,,36624900.0,ns,12075246
benchmark,neg i64,5,,,37543500.0,ns,12401604
benchmark,neg i64,5,,,38523500.0,ns,12727962
benchmark,neg i64,5,,,39935000.0,ns,13054320
benchmark,neg i64,5,,,40561500.0,ns,13380678
benchmark,neg i64,5,,,41482900.0,ns,13707036
benchmark,neg i64,5,,,42529600.0,ns,14033394
benchmark,neg i64,5,,,43515900.0,ns,14359752
benchmark,neg i64,5,,,44504900.0,ns,14686110
benchmark,neg i64,5,,,45460700.0,ns,15012468
benchmark,neg i64,5,,,46433000.0,ns,15338826
benchmark,neg i64,5,,,47450900.0,ns,15665184
benchmark,neg i64,5,,,48493100.0,ns,15991542
benchmark,neg i64,5,,,49441900.0,ns,16317900
benchmark,neg i64,5,,,50389800.0,ns,16644258
benchmark,neg i64,5,,,52008400.0,ns,16970616
benchmark,neg i64,5,,,52907700.0,ns,17296974
benchmark,neg i64,5,,,53406600.0,ns,17623332
benchmark,neg i64,5,,,54318900.0,ns,17949690
benchmark,neg i64,5,,,55408500.0,ns,18276048
benchmark,neg i64,5,,,56407800.0,ns,18602406
benchmark,neg i64,5,,,57291500.0,ns,18928764
benchmark,neg i64,5,,,58356000.0,ns,19255122
benchmark,neg i64,5,,,59735200.0,ns,19581480
benchmark,neg i64,5,,,60320100.0,ns,19907838
benchmark,neg i64,5,,,61311900.0,ns,20234196
benchmark,neg i64,5,,,62278500.0,ns,20560554
benchmark,neg i64,5,,,63279200.0,ns,20886912
benchmark,neg i64,5,,,64231900.0,ns,21213270
benchmark,neg i64,5,,,65243400.0,ns,21539628
benchmark,neg i64,5,,,66236400.0,ns,21865986
benchmark,neg i64,5,,,67215000.0,ns,22192344
benchmark,neg i64,5,,,68217200.0,ns,22518702
benchmark,neg i64,5,,,69202100.0,ns,22845060
benchmark,neg i64,5,,,70230700.0,ns,23171418
benchmark,neg i64,5,,,71162100.0,ns,23497776
benchmark,neg i64,5,,,72204900.0,ns,23824134
benchmark,neg i64,5,,,73182000.0,ns,24150492
benchmark,neg i64,5,,,74390400.0,ns,24476850
benchmark,neg i64,5,,,75159500.0,ns,24803208
benchmark,neg i64,5,,,76154200.0,ns,25129566
benchmark,neg i64,5,,,77120700.0,ns,25455924
benchmark,neg i64,5,,,78164800.0,ns,25782282
benchmark,neg i64,5,,,79094300.0,ns,26108640
benchmark,neg i64,5,,,80056500.0,ns,26434998
benchmark,neg i64,5,,,81038000.0,ns,26761356
benchmark,neg i64,5,,,82124000.0,ns,27087714
benchmark,neg i64,5,,,82985200.0,ns,27414072
benchmark,neg i64,5,,,84002200.0,ns,27740430
benchmark,neg i64,5,,,85071700.0,ns,28066788
benchmark,neg i64,5,,,86068700.0,ns,28393146
benchmark,neg i64,5,,,87384200.0,ns,28719504
benchmark,neg i64,5,,,87980300.0,ns,29045862
benchmark,neg i64,5,,,88998000.0,ns,29372220
benchmark,neg i64,5,,,90028300.0,ns,29698578
benchmark,neg i64,5,,,91247500.0,ns,30024936
benchmark,neg i64,5,,,91963200.0,ns,30351294
benchmark,neg i64,5,,,92956700.0,ns,30677652
benchmark,neg i64,5,,,93916000.0,ns,31004010
benchmark,neg i64,5,,,94898300.0,ns,31330368
benchmark,neg i64,5,,,95890300.0,ns,31656726
benchmark,neg i64,5,,,96886200.0,ns,31983084
benchmark,neg i64,5,,,98050500.0,ns,32309442
benchmark,neg i64,5,,,98918800.0,ns,32635800
