group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,std i128,2,,,1016400.0,ns,131234
benchmark,std i128,2,,,2026500.0,ns,262468
benchmark,std i128,2,,,3072900.0,ns,393702
benchmark,std i128,2,,,4046400.0,ns,524936
benchmark,std i128,2,,,5058000.0,ns,656170
benchmark,std i128,2,,,6164400.0,ns,787404
benchmark,std i128,2,,,7081200.0,ns,918638
benchmark,std i128,2,,,8160300.0,ns,1049872
benchmark,std i128,2,,,9104300.0,ns,1181106
benchmark,std i128,2,,,10188100.0,ns,1312340
benchmark,std i128,2,,,11206700.0,ns,1443574
benchmark,std i128,2,,,12150200.0,ns,1574808
benchmark,std i128,2,,,13217900.0,ns,1706042
benchmark,std i128,2,,,14231100.0,ns,1837276
benchmark,std i128,2,,,15242700.0,ns,1968510
benchmark,std i128,2,,,16518300.0,ns,2099744
benchmark,std i128,2,,,17249900.0,ns,2230978
benchmark,std i128,2,,,18377000.0,ns,2362212
benchmark,std i128,2,,,19295800.0,ns,2493446
benchmark,std i128,2,,,20303200.0,ns,2624680
benchmark,std i128,2,,,21309300.0,ns,2755914
benchmark,std i128,2,,,22667500.0,ns,2887148
benchmark,std i128,2,,,23379700.0,ns,3018382
benchmark,std i128,2,,,24433900.0,ns,3149616
benchmark,std i128,2,,,25435100.0,ns,3280850
benchmark,std i128,2,,,26371400.0,ns,3412084
benchmark,std i128,2,,,27445700.0,ns,3543318
benchmark,std i128,2,,,28471900.0,ns,3674552
benchmark,std i128,2,,,32360600.0,ns,3805786
benchmark,std i128,2,,,30494500.0,ns,3937020
benchmark,std i128,2,,,32255500.0,ns,4068254
benchmark,std i128,2,,,33883800.0,ns,4199488
benchmark,std i128,2,,,34950900.0,ns,4330722
benchmark,std i128,2,,,35145500.0,ns,4461956
benchmark,std i128,2,,,35539500.0,ns,4593190
benchmark,std i128,2,,,36555400.0,ns,4724424
benchmark,std i128,2,,,37751300.0,ns,4855658
benchmark,std i128,2,,,38637900.0,ns,4986892
benchmark,std i128,2,,,39586100.0,ns,5118126
benchmark,std i128,2,,,40682500.0,ns,5249360
benchmark,std i128,2,,,41622400.0,ns,5380594
benchmark,std i128,2,,,42777000.0,ns,5511828
benchmark,std i128,2,,,43727500.0,ns,5643062
benchmark,std i128,2,,,44744300.0,ns,5774296
benchmark,std i128,2,,,45724000.0,ns,5905530
benchmark,std i128,2,,,46762300.0,ns,6036764
benchmark,std i128,2,,,48151800.0,ns,6167998
benchmark,std i128,2,,,49013000.0,ns,6299232
benchmark,std i128,2,,,50218200.0,ns,6430466
benchmark,std i128,2,,,50936700.0,ns,6561700
benchmark,std i128,2,,,51778000.0,ns,6692934
benchmark,std i128,2,,,52871600.0,ns,6824168
benchmark,std i128,2,,,53804100.0,ns,6955402
benchmark,std i128,2,,,54819100.0,ns,7086636
benchmark,std i128,2,,,55944400.0,ns,7217870
benchmark,std i128,2,,,56915700.0,ns,7349104
benchmark,std i128,2,,,57920100.0,ns,7480338
benchmark,std i128,2,,,58935900.0,ns,7611572
benchmark,std i128,2,,,59937100.0,ns,7742806
benchmark,std i128,2,,,60955400.0,ns,7874040
benchmark,std i128,2,,,61980600.0,ns,8005274
benchmark,std i128,2,,,63052200.0,ns,8136508
benchmark,std i128,2,,,64037400.0,ns,8267742
benchmark,std i128,2,,,65134100.0,ns,8398976
benchmark,std i128,2,,,66350800.0,ns,8530210
benchmark,std i128,2,,,67063500.0,ns,8661444
benchmark,std i128,2,,,68382000.0,ns,8792678
benchmark,std i128,2,,,69081000.0,ns,8923912
benchmark,std i128,2,,,70186600.0,ns,9055146
benchmark,std i128,2,,,71178900.0,ns,9186380
benchmark,std i128,2,,,72191900.0,ns,9317614
benchmark,std i128,2,,,73098500.0,ns,9448848
benchmark,std i128,2,,,74159800.0,ns,9580082
benchmark,std i128,2,,,75200500.0,ns,9711316
benchmark,std i128,2,,,76267900.0,ns,9842550
benchmark,std i128,2,,,77261600.0,ns,9973784
benchmark,std i128,2,,,78277500.0,ns,10105018
benchmark,std i128,2,,,79446200.0,ns,10236252
benchmark,std i128,2,,,80241600.0,ns,10367486
benchmark,std i128,2,,,81551300.0,ns,10498720
benchmark,std i128,2,,,82356200.0,ns,10629954
benchmark,std i128,2,,,83298500.0,ns,10761188
benchmark,std i128,2,,,84466200.0,ns,10892422
benchmark,std i128,2,,,85416200.0,ns,11023656
benchmark,std i128,2,,,88226100.0,ns,11154890
benchmark,std i128,2,,,88553100.0,ns,11286124
benchmark,std i128,2,,,89992900.0,ns,11417358
benchmark,std i128,2,,,89449000.0,ns,11548592
benchmark,std i128,2,,,90436300.0,ns,11679826
benchmark,std i128,2,,,91618300.0,ns,11811060
benchmark,std i128,2,,,92528600.0,ns,11942294
benchmark,std i128,2,,,93866000.0,ns,12073528
benchmark,std i128,2,,,94556500.0,ns,12204762
benchmark,std i128,2,,,95506100.0,ns,12335996
benchmark,std i128,2,,,96641700.0,ns,12467230
benchmark,std i128,2,,,97528100.0,ns,12598464
benchmark,std i128,2,,,98722200.0,ns,12729698
benchmark,std i128,2,,,99493600.0,ns,12860932
benchmark,std i128,2,,,100544400.0,ns,12992166
benchmark,std i128,2,,,101775100.0,ns,13123400
