group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
benchmark,i128,5,,,992400.0,ns,152330
benchmark,i128,5,,,1968500.0,ns,304660
benchmark,i128,5,,,2951500.0,ns,456990
benchmark,i128,5,,,3935200.0,ns,609320
benchmark,i128,5,,,4919100.0,ns,761650
benchmark,i128,5,,,5973800.0,ns,913980
benchmark,i128,5,,,6886600.0,ns,1066310
benchmark,i128,5,,,7958600.0,ns,1218640
benchmark,i128,5,,,8854300.0,ns,1370970
benchmark,i128,5,,,9900600.0,ns,1523300
benchmark,i128,5,,,10886800.0,ns,1675630
benchmark,i128,5,,,11805600.0,ns,1827960
benchmark,i128,5,,,12856700.0,ns,1980290
benchmark,i128,5,,,13854000.0,ns,2132620
benchmark,i128,5,,,14844500.0,ns,2284950
benchmark,i128,5,,,15816300.0,ns,2437280
benchmark,i128,5,,,16807300.0,ns,2589610
benchmark,i128,5,,,17780100.0,ns,2741940
benchmark,i128,5,,,19031500.0,ns,2894270
benchmark,i128,5,,,19795400.0,ns,3046600
benchmark,i128,5,,,20725300.0,ns,3198930
benchmark,i128,5,,,21700200.0,ns,3351260
benchmark,i128,5,,,22763600.0,ns,3503590
benchmark,i128,5,,,23679600.0,ns,3655920
benchmark,i128,5,,,24709000.0,ns,3808250
benchmark,i128,5,,,25723200.0,ns,3960580
benchmark,i128,5,,,26696000.0,ns,4112910
benchmark,i128,5,,,27658900.0,ns,4265240
benchmark,i128,5,,,28657300.0,ns,4417570
benchmark,i128,5,,,29652100.0,ns,4569900
benchmark,i128,5,,,30635300.0,ns,4722230
benchmark,i128,5,,,31713100.0,ns,4874560
benchmark,i128,5,,,32613700.0,ns,5026890
benchmark,i128,5,,,33600900.0,ns,5179220
benchmark,i128,5,,,34583200.0,ns,5331550
benchmark,i128,5,,,35633200.0,ns,5483880
benchmark,i128,5,,,36544900.0,ns,5636210
benchmark,i128,5,,,37537300.0,ns,5788540
benchmark,i128,5,,,38603500.0,ns,5940870
benchmark,i128,5,,,39506500.0,ns,6093200
benchmark,i128,5,,,40564000.0,ns,6245530
benchmark,i128,5,,,41540300.0,ns,6397860
benchmark,i128,5,,,42462200.0,ns,6550190
benchmark,i128,5,,,43520000.0,ns,6702520
benchmark,i128,5,,,44465100.0,ns,6854850
benchmark,i128,5,,,45454200.0,ns,7007180
benchmark,i128,5,,,46606700.0,ns,7159510
benchmark,i128,5,,,47430700.0,ns,7311840
benchmark,i128,5,,,48636800.0,ns,7464170
benchmark,i128,5,,,49423100.0,ns,7616500
benchmark,i128,5,,,50367500.0,ns,7768830
benchmark,i128,5,,,51385000.0,ns,7921160
benchmark,i128,5,,,52455600.0,ns,8073490
benchmark,i128,5,,,53389100.0,ns,8225820
benchmark,i128,5,,,54390000.0,ns,8378150
benchmark,i128,5,,,55522900.0,ns,8530480
benchmark,i128,5,,,59698200.0,ns,8682810
benchmark,i128,5,,,59726000.0,ns,8835140
benchmark,i128,5,,,59604000.0,ns,8987470
benchmark,i128,5,,,59297400.0,ns,9139800
benchmark,i128,5,,,60243200.0,ns,9292130
benchmark,i128,5,,,61283200.0,ns,9444460
benchmark,i128,5,,,62269700.0,ns,9596790
benchmark,i128,5,,,63265100.0,ns,9749120
benchmark,i128,5,,,64258800.0,ns,9901450
benchmark,i128,5,,,65348200.0,ns,10053780
benchmark,i128,5,,,66241700.0,ns,10206110
benchmark,i128,5,,,67215100.0,ns,10358440
benchmark,i128,5,,,68227700.0,ns,10510770
benchmark,i128,5,,,69227200.0,ns,10663100
benchmark,i128,5,,,70207900.0,ns,10815430
benchmark,i128,5,,,71212400.0,ns,10967760
benchmark,i128,5,,,72094100.0,ns,11120090
benchmark,i128,5,,,73381900.0,ns,11272420
benchmark,i128,5,,,74172600.0,ns,11424750
benchmark,i128,5,,,75140300.0,ns,11577080
benchmark,i128,5,,,76077000.0,ns,11729410
benchmark,i128,5,,,77110700.0,ns,11881740
benchmark,i128,5,,,78270300.0,ns,12034070
benchmark,i128,5,,,79247200.0,ns,12186400
benchmark,i128,5,,,80140400.0,ns,12338730
benchmark,i128,5,,,81272700.0,ns,12491060
benchmark,i128,5,,,82226900.0,ns,12643390
benchmark,i128,5,,,83051300.0,ns,12795720
benchmark,i128,5,,,84041100.0,ns,12948050
benchmark,i128,5,,,84988600.0,ns,13100380
benchmark,i128,5,,,86035300.0,ns,13252710
benchmark,i128,5,,,87076300.0,ns,13405040
benchmark,i128,5,,,87922500.0,ns,13557370
benchmark,i128,5,,,89024200.0,ns,13709700
benchmark,i128,5,,,90089900.0,ns,13862030
benchmark,i128,5,,,91297900.0,ns,14014360
benchmark,i128,5,,,91950000.0,ns,14166690
benchmark,i128,5,,,93023100.0,ns,14319020
benchmark,i128,5,,,93973000.0,ns,14471350
benchmark,i128,5,,,94879500.0,ns,14623680
benchmark,i128,5,,,95875700.0,ns,14776010
benchmark,i128,5,,,96859800.0,ns,14928340
benchmark,i128,5,,,97862100.0,ns,15080670
benchmark,i128,5,,,98838400.0,ns,15233000
